index,split,gain
EXT_SOURCE_2,4368,165501.9215991497
EXT_SOURCE_3,4065,152383.75951623917
ORGANIZATION_TYPE,5586,70850.5895409584
EXT_SOURCE_1,3671,63963.55570316315
DAYS_LAST_PHONE_CHANGE-DAYS_EMPLOYED,2932,35399.782727241516
EXT_SOURCE_1-by-AMT_INCOME_TOTAL,2660,29515.544738292694
ins_302_AMT_PAYMENT_min,2186,28678.878704547882
AMT_ANNUITY,2619,28107.079691648483
ins_301_AMT_PAYMENT_min,2372,27104.0570435524
DAYS_BIRTH,2235,27089.942450523376
AMT_ANNUITY-by-AMT_INCOME_TOTAL,2597,27074.37548160553
DAYS_EMPLOYED-DAYS_BIRTH,2688,26071.76605987549
DAYS_ID_PUBLISH-DAYS_EMPLOYED,2606,25833.639753580093
bureau_501_DAYS_CREDIT_mean,1671,25279.44302225113
OCCUPATION_TYPE,1776,24710.95753955841
DAYS_ID_PUBLISH,2438,24209.099220514297
DAYS_ID_PUBLISH-DAYS_BIRTH,2231,23389.95112848282
AMT_CREDIT,2123,22460.062083244324
DAYS_REGISTRATION-DAYS_EMPLOYED,2349,22388.772381305695
AMT_GOODS_PRICE,1799,21535.404284238815
pos_201_CNT_INSTALMENT_FUTURE_mean,1923,21216.057733297348
bureau_501_DAYS_ENDDATE_FACT_max,2087,20555.512851715088
DAYS_REGISTRATION,2024,19786.650502204895
bureau_501_DAYS_CREDIT_max,1840,19696.674894332886
DAYS_LAST_PHONE_CHANGE,1969,19584.28409385681
AMT_INCOME_TOTAL-AMT_CREDIT,1801,19313.171637535095
DAYS_EMPLOYED,1824,19262.1715631485
prev_101_CNT_PAYMENT_std,1715,18672.719823360443
AMT_INCOME_TOTAL-AMT_ANNUITY,1936,18671.021441698074
DAYS_LAST_PHONE_CHANGE-DAYS_BIRTH,1864,18618.893418312073
DAYS_LAST_PHONE_CHANGE-DAYS_ID_PUBLISH,1946,18489.932670116425
AMT_CREDIT-by-AMT_INCOME_TOTAL,1859,18424.711661815643
bureau_501_AMT_CREDIT_SUM_mean,1835,18402.76029729843
prev_101_HOUR_APPR_PROCESS_START_mean,1815,18324.681499004364
OWN_CAR_AGE,1574,18192.45859694481
REGION_POPULATION_RELATIVE,1893,18037.383858203888
