feature,split,gain
f001_EXT_SOURCES_mean,574,132676.48853880167
f002_ORGANIZATION_TYPE,3449,56716.291982889175
f001_EXT_SOURCES_sum,365,24726.088778704405
f014_EXT_SOURCE_1,199,13633.05600142479
f013_EXT_SOURCE_3,168,10622.977810263634
f002_OCCUPATION_TYPE,586,10042.483325004578
f001_EXT_SOURCE_3,508,9719.823222249746
f001_AMT_GOODS_PRICE-d-AMT_CREDIT,341,9375.650323033333
f016_EXT_SOURCE_3,185,8511.438760362566
f108_PRODUCT_COMBINATION,557,7588.556555747986
f001_AMT_GOODS_PRICE-d-AMT_ANNUITY,314,7175.049521851586
f011_EXT_SOURCE_1,188,6919.7945284843445
f001_EXT_SOURCES_prod,206,6695.243267536163
f105_AMT_ANNUITY_cmp_sum,320,6469.273568093777
f001_CODE_GENDER,220,5704.927483081818
f109_AMT_GOODS_PRICE-d-total_debt,343,5541.136879682541
f001_EXT_SOURCE_2,272,5465.3525549173355
f001_EXT_SOURCES_2-3,376,5331.1717501580715
f105_approved_ratio,210,5288.91685628891
f001_AMT_CREDIT-d-AMT_ANNUITY,239,4320.00657749176
f001_DAYS_EMPLOYED-m-DAYS_BIRTH,256,4280.070483207703
f155_prevapp_future_payment_max-d-credit,188,4139.036046028137
f001_AMT_GOODS_PRICE-m-AMT_CREDIT,234,4110.1397223472595
f002_NAME_EDUCATION_TYPE,115,4078.7435417175293
f108_AMT_GOODS_PRICE-d-total_debt,248,4074.7561533842236
f001_DAYS_EMPLOYED,169,3933.383401758969
f012_EXT_SOURCE_2,188,3813.259729117155
f105_prevapp_future_payment_13m,127,3514.1774649620056
f105_DAYS_DECISION_ref_max,212,3474.0293850898743
f001_DAYS_ID_PUBLISH-m-DAYS_BIRTH,239,3373.0788989663124
f001_EXT_SOURCE_1,223,3360.7848381996155
f109_NAME_GOODS_CATEGORY,259,3244.095854282379
f108_nejumi,208,3181.852666258812
f105_prevapp_future_payment_12m,116,3175.6337381601334
f105_AMT_ANNUITY_cmp_max,202,3124.4021383821964
f001_REGION_POPULATION_RELATIVE,262,3031.57852768898
f001_AMT_GOODS_PRICE-m-AMT_CREDIT-d-AMT_INCOME_TOTAL,202,2883.8216064572334
f105_future_vs_past_max-d-income,151,2881.8577231168747
