index,split,gain
EXT_SOURCE_2,2260,86073.15184760094
EXT_SOURCE_3,1606,52854.125643491745
EXT_SOURCE_1,1577,32606.107938170433
DAYS_BIRTH,1563,15611.069319725037
AMT_CREDIT,1579,14749.318148732185
ORGANIZATION_TYPE,1066,14434.935181379318
AMT_GOODS_PRICE,1357,14078.241951227188
AMT_ANNUITY,1532,13560.319019556046
OCCUPATION_TYPE,431,13320.539787769318
DAYS_EMPLOYED,1299,12761.657157182693
ins_gby-SK_ID_CURR-SK_ID_PREV_AMT_PAYMENT_min_mean,1024,11873.404597759247
DAYS_ID_PUBLISH,1543,10536.654803991318
ins_gby-SK_ID_CURR-SK_ID_PREV_AMT_PAYMENT_min_sum,718,9549.645488739014
DAYS_REGISTRATION,1362,9315.40733218193
CODE_GENDER,291,9117.63273859024
DAYS_LAST_PHONE_CHANGE,1050,8931.045359373093
ins_gby-SK_ID_CURR-SK_ID_PREV_AMT_PAYMENT_min_max,797,8689.270289897919
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_mean_mean,567,8040.489287376404
bureau_gby-SK_ID_CURR-CREDIT_CURRENCY_DAYS_CREDIT_max_sum,916,7974.409986257553
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_mean_max,684,7766.054345965385
bureau_gby-SK_ID_CURR-CREDIT_CURRENCY_DAYS_CREDIT_max_min,864,7702.3453105688095
bureau_DAYS_CREDIT_ENDDATE-Active-Consumer-credit_sum,875,7337.55392241478
bureau_gby-SK_ID_CURR-CREDIT_CURRENCY_DAYS_CREDIT_mean_sum,494,7279.024644613266
ins_gby-SK_ID_CURR_AMT_PAYMENT_min,857,6900.041487455368
bureau_DAYS_CREDIT_ENDDATE-Active-Consumer-credit_mean,851,6795.441097140312
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_max_mean,722,6754.377133131027
REGION_POPULATION_RELATIVE,854,6698.802346944809
prev_NAME_YIELD_GROUP_DAYS_DECISION-high_mean,560,6563.408229112625
bureau_CREDIT_TYPE_AMT_CREDIT_SUM_DEBT-Credit-card_sum,621,6525.25244808197
NAME_EDUCATION_TYPE,146,6497.694249868393
ins_gby-SK_ID_CURR-NUM_INSTALMENT_NUMBER_AMT_PAYMENT_mean_min,685,6141.611579537392
