index,split,gain
prev_NAME_YIELD_GROUP_DAYS_DECISION-high_mean,85,4567.900958538055
prev_NAME_CONTRACT_STATUS_Refused_norm,83,4170.988614559174
prev_NAME_YIELD_GROUP_DAYS_LAST_DUE_1ST_VERSION-high_mean,78,4084.2402749061584
prev_DL1-0PRODUCT_COMBINATION,73,3992.9784088134766
prev_NAME_CONTRACT_STATUS_DAYS_DECISION-Refused_mean,66,3476.7011766433716
prev_NAME_YIELD_GROUP_DAYS_LAST_DUE_1ST_VERSION-high_sum,74,3291.238057613373
prev_PRODUCT_COMBINATION_CNT_PAYMENT-Cash-X-Sell:-low_mean,84,2928.0216040611267
prev_gby-SK_ID_CURR-CODE_REJECT_REASON_AMT_DOWN_PAYMENT_sum_mean,45,2593.869161128998
prev_gby-SK_ID_CURR-CODE_REJECT_REASON_DAYS_FIRST_DUE_sum_std,35,2462.4192333221436
prev_NAME_YIELD_GROUP_CNT_PAYMENT-high_mean,83,2416.010844230652
prev_CODE_REJECT_REASON_XAP_norm,63,2413.962089538574
prev_NAME_YIELD_GROUP_CNT_PAYMENT-high_sum,111,2406.003188610077
prev_PRODUCT_COMBINATION_DAYS_LAST_DUE_1ST_VERSION-Cash-X-Sell:-low_mean,70,2374.2059535980225
prev_gby-SK_ID_CURR-CODE_REJECT_REASON_DAYS_LAST_DUE_1ST_VERSION_sum_std,34,2204.79425239563
prev_gby-SK_ID_CURR-CODE_REJECT_REASON_DAYS_DECISION_min_max,59,1932.649052619934
prev_NAME_CLIENT_TYPE_AMT_DOWN_PAYMENT-New_sum,70,1904.0590553283691
prev_NAME_CLIENT_TYPE_AMT_ANNUITY-New_mean,93,1785.9982652664185
prev_NAME_YIELD_GROUP_CNT_PAYMENT-middle_mean,102,1737.9080095291138
prev_NAME_CLIENT_TYPE_AMT_ANNUITY-New_sum,106,1730.8829641342163
prev_gby-SK_ID_CURR-CODE_REJECT_REASON_AMT_ANNUITY_sum_min,62,1653.3086967468262
prev_NAME_PRODUCT_TYPE_DAYS_DECISION-walk-in_mean,34,1637.1805849075317
prev_DL1-0NAME_YIELD_GROUP,25,1592.917908668518
prev_gby-SK_ID_CURR-CODE_REJECT_REASON_DAYS_LAST_DUE_1ST_VERSION_sum_mean,38,1572.202748298645
prev_NAME_YIELD_GROUP_AMT_CREDIT-high_sum,84,1520.6591267585754
prev_NAME_CLIENT_TYPE_RATE_DOWN_PAYMENT-New_sum,74,1474.6734867095947
prev_CODE_REJECT_REASON_AMT_ANNUITY-XAP_sum,72,1468.1740980148315
prev_NAME_CONTRACT_STATUS_AMT_ANNUITY-Approved_sum,66,1460.7285866737366
prev_gby-SK_ID_CURR-CODE_REJECT_REASON_AMT_DOWN_PAYMENT_sum_min,38,1360.8925094604492
prev_gby-SK_ID_CURR-CODE_REJECT_REASON_AMT_DOWN_PAYMENT_sum_std,32,1314.3565592765808
prev_NAME_CLIENT_TYPE_HOUR_APPR_PROCESS_START-New_mean,71,1312.4637365341187
prev_NAME_CLIENT_TYPE_AMT_APPLICATION-New_sum,83,1302.630825996399
prev_NAME_CONTRACT_STATUS_DAYS_DECISION-Refused_std,47,1298.5068817138672
prev_DL1-0DAYS_LAST_DUE,89,1291.2423396110535
prev_NAME_YIELD_GROUP_AMT_DOWN_PAYMENT-high_sum,61,1273.8016319274902
prev_NAME_YIELD_GROUP_DAYS_LAST_DUE-high_mean,69,1269.229432106018
prev_NAME_CLIENT_TYPE_AMT_CREDIT-New_sum,89,1262.690366268158
prev_NAME_YIELD_GROUP_DAYS_LAST_DUE-high_sum,49,1245.7774410247803
prev_NAME_CLIENT_TYPE_DAYS_TERMINATION-New_sum,51,1220.704209804535
prev_NAME_CLIENT_TYPE_AMT_GOODS_PRICE-New_mean,76,1209.8598914146423
prev_active_gby-SK_ID_CURR_DAYS_LAST_DUE_1ST_VERSION_mean,76,1205.6781301498413
prev_NAME_CONTRACT_STATUS_AMT_CREDIT-Refused_std,49,1204.4528450965881
prev_NAME_YIELD_GROUP_DAYS_TERMINATION-high_sum,51,1189.0277910232544
prev_NAME_YIELD_GROUP_DAYS_TERMINATION-high_mean,65,1176.233048915863
prev_CODE_REJECT_REASON_DAYS_DECISION-SCOFR_mean,53,1161.688548564911
prev_NAME_CLIENT_TYPE_DAYS_DECISION-New_sum,67,1157.5279450416565
prev_DL1-1SK_ID_PREV,91,1149.6553897857666
prev_NAME_CONTRACT_TYPE_DAYS_FIRST_DUE-Revolving-loans_mean,42,1139.0137224197388
prev_PRODUCT_COMBINATION_CNT_PAYMENT-Cash-X-Sell:-middle_mean,56,1138.0993971824646
prev_gby-SK_ID_CURR-CODE_REJECT_REASON_RATE_DOWN_PAYMENT_sum_min,33,1137.0095987319946
prev_NAME_YIELD_GROUP_DAYS_FIRST_DUE-high_mean,66,1106.051058769226
prev_NAME_YIELD_GROUP_DAYS_FIRST_DUE-middle_sum,86,1102.327938079834
prev_NAME_CLIENT_TYPE_AMT_CREDIT-New_mean,77,1095.1829657554626
prev_NAME_CLIENT_TYPE_DAYS_LAST_DUE_1ST_VERSION-New_sum,51,1095.1179628372192
prev_NAME_YIELD_GROUP_AMT_CREDIT-middle_mean,83,1070.9853520393372
prev_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_DAYS_LAST_DUE_max_min,67,1054.4345016479492
prev_NAME_CONTRACT_TYPE_AMT_ANNUITY-Consumer-loans_mean,71,1053.3341221809387
