index,split,gain
EXT_SOURCE_2,604.2,26570.151351356508
EXT_SOURCE_3,640.0,25601.92258119583
EXT_SOURCE_1,665.6,12107.284110450744
ORGANIZATION_TYPE,795.2,11845.044058227539
DAYS_BIRTH,454.0,6582.225724887848
AMT_CREDIT,458.0,5946.997306060791
DAYS_EMPLOYED,415.6,5531.178290081024
AMT_ANNUITY,424.4,5390.276652145386
bureau_DAYS_CREDIT_max,407.2,5207.671504974365
AMT_GOODS_PRICE,364.4,4939.488778209687
bureau_DAYS_CREDIT_mean,276.0,4740.303178977966
DAYS_ID_PUBLISH,382.6,4458.009591388703
OCCUPATION_TYPE,261.4,4423.24515838623
DAYS_REGISTRATION,368.2,4243.659151935577
DAYS_LAST_PHONE_CHANGE,324.2,3854.1921038627625
bureau_DAYS_CREDIT_ENDDATE_max,304.0,3612.9089625358583
OWN_CAR_AGE,266.0,3530.090501689911
bureau_AMT_CREDIT_SUM_DEBT_mean,265.6,3424.4252635002135
REGION_POPULATION_RELATIVE,297.6,3363.4479043960573
prev_DAYS_LAST_DUE_1ST_VERSION_max,247.2,3235.8785325050353
bureau_DAYS_ENDDATE_FACT_max,270.2,3223.5689993858336
AMT_INCOME_TOTAL,278.4,3222.239430141449
prev_AMT_ANNUITY_mean,262.4,3110.8196415901184
prev_DAYS_DECISION_max,273.2,3059.4588627815247
bureau_DAYS_CREDIT_UPDATE_max,257.0,3043.018916130066
bureau_AMT_CREDIT_SUM_mean,258.8,3034.387793254852
bureau_AMT_CREDIT_SUM_min,257.4,2959.2464929580688
prev_AMT_ANNUITY_min,254.6,2943.1543950080872
prev_DAYS_LAST_DUE_1ST_VERSION_sum,238.4,2870.2511662483216
prev_AMT_DOWN_PAYMENT_sum,206.6,2800.641006565094
prev_AMT_GOODS_PRICE_min,241.2,2776.4928837776183
bureau_AMT_CREDIT_SUM_max,224.8,2737.405009174347
prev_DAYS_DECISION_mean,219.8,2656.6582142829893
bureau_DAYS_CREDIT_ENDDATE_mean,208.4,2613.7856019020082
bureau_DAYS_CREDIT_ENDDATE_sum,219.2,2584.947457885742
bureau_AMT_CREDIT_SUM_sum,210.8,2571.3749517440797
bureau_DAYS_CREDIT_UPDATE_mean,196.4,2553.61815738678
prev_AMT_ANNUITY_max,211.4,2533.607718753815
prev_DAYS_FIRST_DUE_max,211.0,2500.74570684433
prev_DAYS_LAST_DUE_sum,199.4,2309.3480937957765
bureau_DAYS_CREDIT_std,195.6,2292.014598083496
prev_AMT_DOWN_PAYMENT_max,181.6,2278.457430267334
prev_Refused_sum,139.8,2259.668884563446
prev_DAYS_DECISION_std,185.0,2228.7246947288513
prev_DAYS_FIRST_DUE_std,178.0,2224.170170497894
prev_AMT_DOWN_PAYMENT_mean,183.0,2206.9000761032103
bureau_DAYS_CREDIT_min,190.6,2203.246607875824
prev_DAYS_FIRST_DUE_max-min,166.6,2180.0869464874268
prev_AMT_APPLICATION_mean,186.0,2171.4933933258058
prev_DAYS_DECISION_sum,174.6,2094.6880617141724
prev_DAYS_LAST_DUE_1ST_VERSION_mean,171.4,2070.0806756019592
bureau_DAYS_ENDDATE_FACT_std,171.2,2059.5978439331057
bureau_AMT_CREDIT_SUM_DEBT_sum,172.6,2041.8327547073363
prev_AMT_CREDIT_mean,178.8,2038.3287693977356
prev_AMT_ANNUITY_sum,172.6,2023.9263647079467
bureau_AMT_CREDIT_SUM_DEBT_max,170.6,2008.7774510383606
bureau_DAYS_ENDDATE_FACT_mean,162.2,1965.5504217147827
bureau_DAYS_CREDIT_UPDATE_sum,164.2,1953.7294211387634
HOUR_APPR_PROCESS_START,174.6,1951.7745504379272
