feature,split,gain
f001_EXT_SOURCES_mean,622,160945.4843956232
f702_prev_y_mean,304,52956.69932603836
f002_ORGANIZATION_TYPE,2302,37041.3002614975
f702_prev_y_max,299,37007.79803133011
f001_EXT_SOURCES_sum,212,10876.844365358353
f702_prev_y_min,180,10794.700149297714
f702_prev_y_q25,93,8271.208133220673
f001_EXT_SOURCE_3,227,6440.726351380348
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,138,5522.5982003211975
f002_NAME_EDUCATION_TYPE,123,5211.9848375320435
f702_prev_y_q75,96,5127.765714645386
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_mean,148,5109.239754915237
f001_EXT_SOURCE_2,199,4759.607277393341
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,103,4171.268204689026
f002_OCCUPATION_TYPE,229,4170.045162200928
f001_CODE_GENDER,164,4073.443778991699
f001_EXT_SOURCE_1,156,3318.046864271164
f001_EXT_SOURCES_prod,124,3195.2651200294495
f001_OWN_CAR_AGE,105,2390.7749450206757
f505_Active_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_min,115,2135.4236343204975
f001_AMT_GOODS_PRICE-m-AMT_CREDIT,115,2111.851064145565
f202_CNT_INSTALMENT_FUTURE_pctchange_min,66,1583.9520740509033
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_sum,44,1575.1501836776733
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_mean,54,1537.848421573639
f001_DAYS_ID_PUBLISH-m-DAYS_BIRTH,91,1515.1770853996277
f502_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,49,1468.3982422351837
f001_DEF_30_CNT_SOCIAL_CIRCLE,79,1465.7998447418213
f101_active_AMT_GOODS_PRICE-d-total_debt_min,39,1384.9000482559204
f002_NAME_FAMILY_STATUS,98,1375.8724579811096
f108_PRODUCT_COMBINATION,94,1245.227074623108
f405_AMT_BALANCE-d-AMT_CREDIT_LIMIT_ACTUAL_max,43,1223.6509084701538
f301_delay_DAYS_ENTRY_PAYMENT_mean,51,1175.080598115921
f105_prevapp_future_payment_13m,56,1154.8765950202942
f302_days_weighted_delay_sum,64,1096.8431960344315
f101_approved_cnt_unpaid_var,34,1075.4823172092438
f001_REGION_POPULATION_RELATIVE,98,1068.0729037076235
f505_Active_DAYS_CREDIT-m-app_DAYS_BIRTH_sum,56,1063.491081237793
f001_EXT_SOURCES_2-3,90,1044.8701477050781
f001_YEARS_BEGINEXPLUATATION_MODE,75,1016.5614550113678
f301_notdelay_AMT_PAYMENT_sum,51,993.975031375885
f702_prev_y_median,55,993.7573607861996
f001_maxwell_feature_1,44,984.6313071250916
f001_EXT_SOURCES_1-2,56,978.7399787902832
f001_DAYS_EMPLOYED-m-DAYS_BIRTH,58,968.8855738639832
f505_Active_AMT_CREDIT_MAX_OVERDUE_max,47,949.9451413154602
f101_nyg-high_AMT_GOODS_PRICE-d-AMT_CREDIT_mean,56,936.8701009750366
f001_AMT_GOODS_PRICE-m-AMT_CREDIT-d-AMT_INCOME_TOTAL,63,933.7978830337524
f109_NAME_GOODS_CATEGORY,72,871.7731294631958
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_diff_max,49,868.4614119529724
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_mean,53,863.7730889320374
f001_EXT_SOURCES_std,76,855.7230687141418
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_pctchange_max,53,821.4100985527039
f307_cas_DEP_diff_min,54,804.5757684707642
f505_Active_AMT_CREDIT_SUM-d-app_AMT_INCOME_TOTAL_min,61,796.8704822063446
f301_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_min,46,781.3645286560059
f001_alldocs_kurt,43,760.8537073135376
f001_AMT_ANNUITY-d-CNT_FAM_MEMBERS,59,755.9237040281296
f201_CNT_INSTALMENT_FUTURE-d-CNT_INSTALMENT_mean,50,747.7465779781342
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_diff_max,40,747.2883377075195
