index,split,gain
EXT_SOURCE_2,638.8,26962.281819725038
EXT_SOURCE_3,568.6,24732.826528167723
EXT_SOURCE_1,609.8,11741.987860965728
ORGANIZATION_TYPE,742.2,11279.84134168625
DAYS_BIRTH,463.2,6754.446337795258
AMT_CREDIT,395.6,5258.610489559173
DAYS_EMPLOYED,376.4,5244.138020801544
AMT_ANNUITY,400.0,5193.85728263855
bureau_DAYS_CREDIT_max,375.8,4865.455768299103
AMT_GOODS_PRICE,343.2,4781.9777794837955
bureau_DAYS_CREDIT_mean,258.8,4632.382046699524
OCCUPATION_TYPE,240.8,4242.534623622894
DAYS_ID_PUBLISH,332.2,3984.612222290039
DAYS_REGISTRATION,319.4,3787.240086174011
OWN_CAR_AGE,245.0,3313.105027770996
bureau_AMT_CREDIT_SUM_DEBT_mean,237.6,3285.145659160614
DAYS_LAST_PHONE_CHANGE,267.6,3215.959418773651
bureau_DAYS_CREDIT_ENDDATE_max,265.4,3198.7026125907896
prev_AMT_ANNUITY_min,261.8,3089.346520423889
REGION_POPULATION_RELATIVE,262.4,3044.633046722412
bureau_AMT_CREDIT_SUM_mean,242.4,2975.7301173210144
bureau_DAYS_CREDIT_UPDATE_max,235.8,2904.23609418869
pos-comp_last_month,248.8,2901.295249080658
bureau_DAYS_ENDDATE_FACT_max,240.4,2870.951984119415
prev_AMT_ANNUITY_mean,237.4,2866.8069010734557
bureau_AMT_CREDIT_SUM_min,238.0,2840.0468983650208
prev_AMT_DOWN_PAYMENT_sum,200.2,2833.479472446442
bureau_AMT_CREDIT_SUM_sum,226.2,2759.1300203323362
AMT_INCOME_TOTAL,235.8,2751.7237458229065
prev_AMT_DOWN_PAYMENT_max,217.6,2693.885618305206
prev_DAYS_DECISION_max,221.0,2576.3527119636537
bureau_DAYS_CREDIT_ENDDATE_mean,202.2,2564.2665412902834
bureau_DAYS_CREDIT_UPDATE_mean,189.0,2509.779443836212
prev_AMT_GOODS_PRICE_min,211.2,2508.410101222992
bureau_AMT_CREDIT_SUM_max,204.8,2440.021409511566
prev_DAYS_DECISION_std,202.4,2416.7448068618774
prev_DAYS_FIRST_DUE_std,198.2,2409.020691204071
prev_AMT_ANNUITY_std,201.6,2342.1747676849363
bureau_DAYS_CREDIT_ENDDATE_sum,188.6,2323.415473461151
prev_DAYS_LAST_DUE_1ST_VERSION_sum,186.8,2320.9907525062563
prev_NAME_CONTRACT_STATUS_Refused_sum,138.8,2280.4481316566466
prev_RATE_DOWN_PAYMENT_max,189.8,2269.056852722168
prev_DAYS_LAST_DUE_std,192.0,2251.001136684418
prev_AMT_DOWN_PAYMENT_mean,183.0,2235.411097049713
prev_DAYS_LAST_DUE_1ST_VERSION_max,177.6,2231.315601825714
bureau_AMT_CREDIT_SUM_DEBT_sum,176.4,2141.8930694580076
prev_DAYS_FIRST_DUE_max,178.4,2136.8228249549866
prev_RATE_DOWN_PAYMENT_mean,181.8,2131.186620235443
prev_AMT_CREDIT_mean,180.2,2126.289326477051
prev_DAYS_DECISION_mean,176.8,2123.675861644745
CODE_GENDER,108.8,2101.401447582245
prev_DAYS_FIRST_DUE_max-min,161.6,2098.14977684021
bureau_DAYS_CREDIT_min,174.2,2094.8748909950255
bureau_DAYS_CREDIT_std,171.0,2077.065409183502
prev_AMT_ANNUITY_max,174.4,2049.786219406128
prev_RATE_DOWN_PAYMENT_std,170.6,2011.9553971290588
prev_AMT_CREDIT_std,166.4,2001.7576701164246
prev_AMT_ANNUITY_sum,166.0,2000.2520524978638
bureau_AMT_CREDIT_MAX_OVERDUE_mean,152.4,2000.1897725105287
prev_DAYS_TERMINATION_std,164.4,1926.6130376815795
prev_AMT_APPLICATION_std,161.6,1893.3284706115724
prev_AMT_DOWN_PAYMENT_std,158.8,1882.0644218444825
prev_DAYS_LAST_DUE_sum,154.2,1846.7950351715087
prev_DAYS_FIRST_DUE_mean,157.2,1846.4034706115722
prev_DAYS_DECISION_sum,156.0,1839.1322318077086
prev_DAYS_LAST_DUE_1ST_VERSION_std,157.4,1838.2618094444274
prev_RATE_DOWN_PAYMENT_sum,142.8,1815.8756404876708
bureau_DAYS_ENDDATE_FACT_mean,152.8,1811.910848903656
bureau_DAYS_CREDIT_ENDDATE_min,152.4,1811.2241197586059
prev_AMT_GOODS_PRICE_mean,153.8,1805.6264892578124
prev_AMT_GOODS_PRICE_std,154.2,1803.7233377456664
prev_AMT_APPLICATION_mean,150.0,1788.621127128601
bureau_DAYS_CREDIT_ENDDATE_std,149.4,1782.0190622329712
bureau_DAYS_CREDIT_ENDDATE_max-min,150.0,1767.6524053573607
prev_DAYS_LAST_DUE_1ST_VERSION_mean,148.4,1766.0239941596985
prev_DAYS_LAST_DUE_1ST_VERSION_min,144.0,1758.7154454231263
bureau_DAYS_CREDIT_max-min,145.2,1755.8044590950012
pos-T-5_CNT_INSTALMENT_FUTURE_sum,135.4,1730.4533205032349
bureau_AMT_CREDIT_SUM_std,148.8,1714.5774291038513
bureau_DAYS_CREDIT_UPDATE_std,142.6,1693.6810021400452
NAME_EDUCATION_TYPE,52.6,1678.5563507080078
bureau_CREDIT_ACTIVE_Active_sum,116.6,1672.810226726532
HOUR_APPR_PROCESS_START,149.6,1672.3149097442626
prev_DAYS_FIRST_DRAWING_sum,120.8,1668.086167049408
prev_DAYS_FIRST_DUE_min,135.2,1657.9076663970948
bureau_AMT_CREDIT_SUM_DEBT_std,139.2,1639.569778728485
prev_DAYS_FIRST_DRAWING_std,117.0,1638.4099056243897
prev_AMT_DOWN_PAYMENT_max-min,136.8,1632.5938906669617
bureau_DAYS_ENDDATE_FACT_std,134.0,1631.6297911643983
bureau_DAYS_CREDIT_sum,134.4,1627.1713773727417
bureau_DAYS_CREDIT_UPDATE_sum,136.4,1617.2102181434632
prev_AMT_CREDIT_min,136.2,1596.9574884414674
prev_NAME_YIELD_GROUP_high_sum,120.4,1596.1309193611146
TOTALAREA_MODE,133.0,1580.6385159492493
prev_RATE_DOWN_PAYMENT_max-min,130.8,1578.2987287521362
prev_DAYS_DECISION_min,133.4,1576.8959008216857
prev_DAYS_LAST_DUE_mean,129.0,1568.5820416450501
bureau_DAYS_CREDIT_UPDATE_min,131.8,1563.5309461593629
YEARS_BEGINEXPLUATATION_AVG,135.6,1563.4077647209167
prev_DAYS_FIRST_DUE_sum,129.2,1551.7582511901855
bureau_AMT_CREDIT_SUM_DEBT_max,129.4,1547.6442631721497
bureau_DAYS_ENDDATE_FACT_sum,124.6,1532.5488039970398
LIVINGAREA_MODE,127.4,1525.38931722641
bureau_AMT_CREDIT_SUM_max-min,125.4,1485.263955783844
bureau_DAYS_ENDDATE_FACT_max-min,121.2,1482.3478686332703
prev_DAYS_DECISION_max-min,122.0,1470.8208465576172
pos-T-1_CNT_INSTALMENT_FUTURE_sum,118.2,1457.9903527259826
pos-T-2_CNT_INSTALMENT_FUTURE_sum,111.6,1418.7291880607604
prev_AMT_APPLICATION_min,118.6,1411.2167801856995
bureau_DAYS_CREDIT_UPDATE_max-min,115.2,1400.2640978813172
prev_AMT_DOWN_PAYMENT_min,121.0,1397.4574318885802
prev_AMT_APPLICATION_sum,119.2,1388.8445008277893
prev_DAYS_TERMINATION_mean,116.0,1387.7310912132264
pos-T-4_CNT_INSTALMENT_FUTURE_sum,108.6,1382.829040145874
bureau_AMT_CREDIT_MAX_OVERDUE_sum,106.6,1378.6012052536012
LANDAREA_AVG,119.4,1371.8062905311585
bureau_AMT_CREDIT_SUM_DEBT_max-min,114.8,1357.3542046546936
prev_AMT_ANNUITY_max-min,113.0,1355.9593455314637
prev_DAYS_TERMINATION_sum,117.0,1354.594805622101
prev_AMT_CREDIT_sum,109.8,1332.9738832473754
bureau_DAYS_ENDDATE_FACT_min,107.4,1321.3442126274108
prev_DAYS_LAST_DUE_1ST_VERSION_max-min,107.8,1318.8416013717651
LANDAREA_MODE,110.6,1308.7025573730468
LIVINGAREA_AVG,109.6,1301.8554067611694
prev_DAYS_LAST_DUE_max-min,108.6,1301.8329555511475
YEARS_BEGINEXPLUATATION_MODE,109.2,1298.2354125976562
prev_AMT_CREDIT_max,104.8,1262.5198341369628
APARTMENTS_AVG,103.0,1249.0602781295777
pos-T-4_CNT_INSTALMENT_ratio,105.0,1240.4063412666321
prev_RATE_DOWN_PAYMENT_min,104.8,1238.8989755630494
bureau_AMT_CREDIT_MAX_OVERDUE_max,96.2,1236.3866280555726
pos-T-5_CNT_INSTALMENT_ratio,102.6,1235.7890545845032
BASEMENTAREA_AVG,103.8,1234.5525792121887
prev_DAYS_TERMINATION_max-min,101.2,1228.2022623062135
pos-T-3_CNT_INSTALMENT_FUTURE_sum,96.2,1216.7395300865173
