feature,split,gain
f001_EXT_SOURCES_mean,623,161081.24921226501
f702_prev_y_mean,349,67462.00518083572
f002_ORGANIZATION_TYPE,2271,36998.08606004715
f702_prev_y_max,177,21793.848955988884
f001_EXT_SOURCES_sum,198,11833.666432395577
f702_prev_y_min,177,8676.486764907837
f702_prev_y_q25,124,6668.396070957184
f702_prev_y_q75,99,6258.378617286682
f001_EXT_SOURCE_2,241,5045.765747562051
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,107,4794.531256020069
f002_OCCUPATION_TYPE,215,3804.9835782051086
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,108,3559.0418354272842
f001_EXT_SOURCE_1,213,3475.750645875931
f002_NAME_EDUCATION_TYPE,106,3423.6310906410217
f001_EXT_SOURCE_3,167,3371.3253931999207
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_mean,105,3342.392533302307
f001_CODE_GENDER,142,2931.377474784851
f001_EXT_SOURCES_prod,113,2893.032030105591
f001_OWN_CAR_AGE,114,2660.7843779325485
f105_prevapp_future_payment_1vs6,114,2522.251491546631
f001_AMT_GOODS_PRICE-m-AMT_CREDIT,123,2216.509080529213
f001_DAYS_EMPLOYED-m-DAYS_BIRTH,97,1830.1406383514404
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_var,73,1826.1019439697266
f108_PRODUCT_COMBINATION,127,1513.1726202964783
f505_Active_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_mean,68,1487.2003901004791
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_mean,77,1479.81701618433
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_min,44,1441.397463798523
f405_AMT_BALANCE-d-AMT_CREDIT_LIMIT_ACTUAL_max,57,1433.7809143066406
f501_AMT_CREDIT_MAX_OVERDUE_sum,79,1417.611141204834
f001_EXT_SOURCES_2-3,120,1393.7877581119537
f502_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,54,1382.6580805778503
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_max,61,1368.9571336507797
f501_AMT_CREDIT_MAX_OVERDUE_mean,78,1341.1388111114502
f001_building_score_mode_mean,61,1261.8908481150866
f501_AMT_CREDIT_MAX_OVERDUE_max,66,1164.7263705730438
f002_NAME_FAMILY_STATUS,88,1144.305371761322
f001_REGION_POPULATION_RELATIVE,102,1137.6572905778885
f101_approved_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_LAST_PHONE_CHANGE_mean,45,1089.8745727539062
f001_OWN_CAR_AGE-m-DAYS_EMPLOYED,56,1079.0808820724487
f001_REGION_RATING_CLIENT_W_CITY,84,1062.446692943573
f302_delay_days_weighted_delay_mean,55,1049.770399093628
f101_approved_cnt_unpaid_var,41,1049.0702199935913
f001_DEF_60_CNT_SOCIAL_CIRCLE,51,1028.7196426391602
f305_notdelay_con_AMT_PAYMENT-d-app_AMT_ANNUITY_mean,46,1024.5117499828339
f001_DEF_30_CNT_SOCIAL_CIRCLE,52,993.9997124671936
f505_Active_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_min,42,978.0864210128784
f502_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_sum,60,975.730511456728
f301_notdelay_AMT_PAYMENT_sum,46,968.837952375412
f502_DAYS_CREDIT_ENDDATE-d-app_DAYS_BIRTH_mean,53,956.2739956378937
f002_NAME_INCOME_TYPE,58,953.8208084106445
f001_DAYS_ID_PUBLISH-m-DAYS_BIRTH,44,914.7267293930054
f001_AMT_CREDIT-d-AMT_ANNUITY,93,908.9693139195442
f202_CNT_INSTALMENT_FUTURE_pctchange_min,47,904.0449542999268
f102_approved_AMT_GOODS_PRICE-d-total_debt_mean,67,876.8026237487793
f301_days_weighted_delay_sum,50,874.1626620292664
f505_Active_AMT_CREDIT_MAX_OVERDUE_sum,47,871.2795433998108
f001_AMT_GOODS_PRICE-m-AMT_CREDIT-d-AMT_INCOME_TOTAL,62,863.3607001304626
