index,split,gain
EXT_SOURCE_2,3035,150842.8408856392
EXT_SOURCE_3,2983,143494.2678976059
ORGANIZATION_TYPE,4717,64008.805490493774
EXT_SOURCE_1,2823,57914.7383685112
DAYS_LAST_PHONE_CHANGE-DAYS_EMPLOYED,2019,27974.725939273834
ins_302_days_delayed_payment_min,1487,27864.741445064545
EXT_SOURCE_1-by-AMT_INCOME_TOTAL,1998,24858.100778579712
AMT_ANNUITY,2016,24673.85701417923
DAYS_BIRTH,1630,21789.61286354065
OCCUPATION_TYPE,1268,21379.736176013947
AMT_ANNUITY-by-AMT_INCOME_TOTAL,1786,20610.09894800186
DAYS_EMPLOYED-DAYS_BIRTH,1710,18782.312191963196
DAYS_ID_PUBLISH,1700,18772.729564666748
DAYS_ID_PUBLISH-DAYS_BIRTH,1580,18684.978021621704
DAYS_ID_PUBLISH-DAYS_EMPLOYED,1652,18611.386422634125
bureau_501_DAYS_CREDIT_mean,1011,18304.019067764282
ins_301_AMT_PAYMENT_min,1493,17698.75483894348
AMT_CREDIT,1416,17479.536545276642
ins_301_days_delayed_payment_min,1334,17315.132281303406
AMT_GOODS_PRICE,1295,16753.415545463562
DAYS_EMPLOYED,1381,16720.681923866272
DAYS_LAST_PHONE_CHANGE,1420,16664.165292739868
AMT_INCOME_TOTAL-AMT_CREDIT,1357,16480.10298538208
ins_302_AMT_PAYMENT_min,1182,15733.609594345093
AMT_CREDIT-by-AMT_INCOME_TOTAL,1362,15296.545428276062
DAYS_REGISTRATION-DAYS_EMPLOYED,1450,15202.7219414711
OWN_CAR_AGE,1094,14918.441669940948
ins_301_days_delayed_payment_mean,1335,14669.877927303314
AMT_INCOME_TOTAL-AMT_ANNUITY,1381,14612.676536083221
DAYS_REGISTRATION,1356,14603.897258281708
ins_301_days_delayed_payment_std,1341,14399.199149131775
prev_101_HOUR_APPR_PROCESS_START_mean,1306,14379.963572025299
pos_201_CNT_INSTALMENT_FUTURE_mean,1200,14282.400157928467
ins_301_days_delayed_payment_sum,1240,14216.70794248581
REGION_POPULATION_RELATIVE,1342,14048.669050693512
pos_202_CNT_INSTALMENT_FUTURE_mean,1142,13941.927310466766
DAYS_LAST_PHONE_CHANGE-DAYS_BIRTH,1230,13689.840557575226
DAYS_REGISTRATION-DAYS_BIRTH,1316,13672.829547405243
DAYS_LAST_PHONE_CHANGE-DAYS_ID_PUBLISH,1263,13276.720694065094
DAYS_ID_PUBLISH-DAYS_REGISTRATION,1238,13170.394514083862
DAYS_LAST_PHONE_CHANGE-DAYS_REGISTRATION,1256,13059.52173423767
prev_101_CNT_PAYMENT_std,1090,12868.407040119171
prev_101_CNT_PAYMENT_mean,1034,12749.494749069214
AMT_INCOME_TOTAL-AMT_GOODS_PRICE,1085,12005.220715045929
ins_302_days_delayed_payment_std,1108,11968.771347045898
ins_301_AMT_PAYMENT_sum,895,11874.805783748627
prev_101_AMT_DOWN_PAYMENT_max,1031,11828.238630771637
AMT_GOODS_PRICE-by-AMT_INCOME_TOTAL,1112,11701.323223114014
ins_301_days_delayed_payment_max,1121,11670.301285743713
prev_101_AMT_DOWN_PAYMENT_sum,851,11648.873447418213
bureau_503_DAYS_CREDIT_max,962,11618.068209648132
prev_101_NAME_CONTRACT_STATUS_Refused_mean,592,11572.225511074066
ins_302_days_delayed_payment_sum,1063,11498.06023645401
CODE_GENDER,533,11484.946559906006
bureau_501_DAYS_CREDIT_max,943,11481.145838737488
pos_201_CNT_INSTALMENT_FUTURE_std,980,11415.292151927948
prev_101_AMT_ANNUITY_min,1022,11270.083881378174
prev_101_AMT_DOWN_PAYMENT_mean,997,11161.49166727066
bureau_501_DAYS_CREDIT_std,1043,11102.964532852173
ins_302_days_delayed_payment_mean,1002,10902.11393070221
bureau_501_DAYS_ENDDATE_FACT_max,987,10875.208008289337
ins_301_AMT_PAYMENT_mean,943,10848.404484272003
bureau_501_AMT_CREDIT_SUM_mean,973,10835.901464939117
prev_101_AMT_GOODS_PRICE_min,983,10656.9057803154
bureau_501_DAYS_ENDDATE_FACT_std,973,10615.913175582886
prev_101_HOUR_APPR_PROCESS_START_std,1023,10589.922732830048
prev_101_DAYS_DECISION_max,997,10582.304527759552
NAME_EDUCATION_TYPE,212,10550.652943611145
prev_101_AMT_ANNUITY_mean,983,10502.927874088287
ins_301_AMT_INSTALMENT_min,987,10484.655903339386
bureau_503_DAYS_CREDIT_ENDDATE_min,966,10427.073160171509
pos_204_MONTHS_BALANCE_std,958,10333.65755033493
bureau_503_AMT_CREDIT_SUM_DEBT_min,918,10318.220107078552
prev_101_RATE_DOWN_PAYMENT_max,922,10306.169127941132
bureau_501_DAYS_CREDIT_UPDATE_mean,858,10231.216905117035
pos_202_CNT_INSTALMENT_FUTURE_std,889,10172.634668827057
bureau_504_DAYS_CREDIT_ENDDATE_min,954,10103.51134300232
bureau_501_DAYS_CREDIT_UPDATE_std,934,10032.332629680634
prev_101_AMT_ANNUITY_std,952,9990.637213230133
prev_101_SELLERPLACE_AREA_mean,922,9845.979999542236
prev_101_RATE_DOWN_PAYMENT_mean,914,9799.013240814209
bureau_501_DAYS_CREDIT_ENDDATE_mean,899,9790.84107208252
bureau_501_AMT_CREDIT_SUM_min,932,9767.159812450409
bureau_501_DAYS_ENDDATE_FACT_min,902,9715.876104354858
bureau_501_AMT_CREDIT_SUM_std,907,9680.192889213562
prev_101_SELLERPLACE_AREA_sum,888,9676.680789470673
ins_302_DAYS_ENTRY_PAYMENT_std,868,9590.474600315094
prev_101_AMT_DOWN_PAYMENT_std,879,9559.655846118927
bureau_501_DAYS_CREDIT_ENDDATE_std,896,9478.757797241211
cre_401_CNT_DRAWINGS_ATM_CURRENT_mean,606,9458.452877521515
prev_101_SELLERPLACE_AREA_std,908,9449.270799160004
ins_301_DAYS_INSTALMENT_std,709,9418.028460979462
pos_204_MONTHS_BALANCE_mean,872,9377.492865085602
bureau_502_DAYS_CREDIT_ENDDATE_max,768,9336.026675224304
ins_301_AMT_INSTALMENT_mean,866,9312.254994869232
bureau_504_DAYS_CREDIT_max,840,9240.407700538635
bureau_503_SK_ID_BUREAU_sum,817,9169.676913261414
bureau_501_AMT_CREDIT_SUM_sum,803,9139.12982082367
ins_301_AMT_INSTALMENT_max,811,9135.022435188293
prev_101_SELLERPLACE_AREA_max,856,9118.517747402191
bureau_503_AMT_CREDIT_SUM_min,822,9107.163478374481
ins_301_AMT_INSTALMENT_sum,758,9060.591738700867
