index,split,gain
app_001_EXT_SOURCE_2,2099,146274.71955871582
app_001_EXT_SOURCE_3,1645,116385.388027668
app_001_ORGANIZATION_TYPE,3428,52636.469489097595
app_001_EXT_SOURCE_1,1851,46285.6331281662
app_002_DAYS_LAST_PHONE_CHANGE-DAYS_EMPLOYED,1000,18204.552352905273
app_001_AMT_ANNUITY,1170,17585.33759355545
app_002_EXT_SOURCE_1-by-AMT_INCOME_TOTAL,1084,16847.45992088318
app_001_OCCUPATION_TYPE,673,16793.291427135468
app_001_DAYS_BIRTH,881,14198.548009872437
app_002_AMT_ANNUITY-by-AMT_INCOME_TOTAL,909,12008.980090141296
app_001_AMT_CREDIT,762,11286.308313369751
app_001_DAYS_ID_PUBLISH,880,11139.182984352112
app_001_AMT_GOODS_PRICE,695,10751.013130187988
app_001_CODE_GENDER,431,10638.31729888916
bureau_501_ant_cre-debt_q25,361,10285.61473274231
bureau_506_ant_cre-debt_q25,329,10256.548498630524
app_002_DAYS_ID_PUBLISH-DAYS_BIRTH,754,10187.480432987213
app_001_OWN_CAR_AGE,593,9678.498069763184
app_001_DAYS_EMPLOYED,652,9673.968050003052
app_002_DAYS_EMPLOYED-DAYS_BIRTH,786,9552.49410867691
app_002_DAYS_ID_PUBLISH-DAYS_EMPLOYED,731,9489.15709733963
app_002_AMT_INCOME_TOTAL-AMT_CREDIT,671,9456.546867847443
app_001_NAME_EDUCATION_TYPE,202,8883.7503323555
app_001_DAYS_LAST_PHONE_CHANGE,638,8217.928879737854
app_002_DAYS_LAST_PHONE_CHANGE-DAYS_BIRTH,621,7816.944931983948
bureau_503_ant_cre-debt_q25,343,7671.768058300018
app_001_DAYS_REGISTRATION,635,7529.094129562378
app_002_AMT_CREDIT-by-AMT_INCOME_TOTAL,598,7458.9168176651
app_002_DAYS_REGISTRATION-DAYS_EMPLOYED,612,7223.9661684036255
app_002_DAYS_REGISTRATION-DAYS_BIRTH,605,7118.908303260803
app_002_AMT_INCOME_TOTAL-AMT_GOODS_PRICE,543,6804.354208946228
ins_301_AMT_PAYMENT_sum,390,6194.881446361542
app_002_DAYS_LAST_PHONE_CHANGE-DAYS_ID_PUBLISH,538,6083.3338971138
app_001_REGION_POPULATION_RELATIVE,522,6073.590323448181
bureau_501_DAYS_CREDIT_q50,237,6048.492404460907
app_002_AMT_INCOME_TOTAL-AMT_ANNUITY,512,5973.208294391632
bureau_501_ant_cre-debt_min,369,5904.098959445953
app_002_DAYS_ID_PUBLISH-DAYS_REGISTRATION,497,5786.748506069183
ins_302_days_weighted_delay_tsw3_min,326,5709.923225402832
cre_401_CNT_DRAWINGS_ATM_CURRENT_mean,317,5689.400846004486
app_002_AMT_GOODS_PRICE-by-AMT_INCOME_TOTAL,465,5643.9268679618835
prev_101_amt_gds-by-cre_q25,403,5642.4127469062805
bureau_503_ant_cre-debt_min,319,5632.007448673248
ins_304_days_weighted_delay_tsw3_mean,285,5584.1521692276
bureau_506_ant_cre-debt_min,314,5420.762475013733
prev_101_DAYS_LAST_DUE_1ST_VERSION_without_365243_q75,372,5393.56378698349
app_002_DAYS_LAST_PHONE_CHANGE-DAYS_REGISTRATION,456,5320.293278217316
ins_305_days_weighted_delay_tsw4_min,294,5310.228401660919
prev_101_amt_gds-by-cre_mean,373,5257.3992619514465
ins_301_days_weighted_delay_sum,353,5254.883666038513
bureau_508_DAYS_CREDIT_ENDDATE_q75,314,5182.05278301239
ins_304_days_weighted_delay_tsw3_q25,299,5175.296594619751
bureau_501_ant_cre-by-debt-p-limit_min,198,5105.247992038727
ins_303_days_weighted_delay_tsw3_min,289,5105.212225437164
ins_304_days_weighted_delay_tsw3_std,348,5086.838488101959
bureau_501_DAYS_CREDIT_q75,241,4984.933588981628
ins_301_days_weighted_delay_tsw3_sum,357,4954.462397098541
prev_101_DAYS_LAST_DUE_1ST_VERSION_without_365243_max,337,4919.650426864624
prev_101_AMT_DOWN_PAYMENT_sum,297,4900.789351940155
ins_304_DAYS_INSTALMENT_q50,220,4830.571823120117
ins_304_DAYS_ENTRY_PAYMENT_q75,268,4807.032696247101
ins_301_AMT_PAYMENT_min,395,4778.186685085297
ins_304_DAYS_INSTALMENT_q75,289,4767.773225784302
prev_101_amt_gds-by-cre_min,370,4747.219563007355
ins_301_DAYS_INSTALMENT_std,263,4673.672965526581
bureau_501_DAYS_CREDIT_mean,177,4636.485154628754
