index,split,gain
prev_101_DAYS_LAST_DUE_1ST_VERSION_act_max,651,8398.451522827148
app_001_credit-dby-income,740,8390.844118595123
prev_101_DAYS_LAST_DUE_1ST_VERSION_act_mean,645,8390.268016338348
prev_103_approved_RATE_DOWN_PAYMENT_max,713,8371.449248790741
prev_101_cnt_paid_mean,744,8285.589403629303
prev_101_amt_paid_max,719,8271.81128501892
pos_202_SK_DPD_DEF_mean,524,8267.902797222137
app_001_income-by-CNT_CHILDREN,757,8180.089839458466
app_001_credit-by-CNT_CHILDREN,768,8140.1118631362915
pos_201_SK_DPD_mean,653,8122.539055347443
app_001_LANDAREA_AVG,747,8099.765923976898
prev_103_completed_AMT_CREDIT_max,718,8019.853746414185
prev_101_DAYS_DECISION_app_min,697,7977.600420951843
prev_102_NAME_YIELD_GROUP-high_appref,659,7968.139513015747
prev_103_completed_DAYS_DECISION_min,707,7948.1754155159
app_001_LIVINGAREA_AVG,694,7919.479357719421
prev_103_completed_AMT_CREDIT_mean,684,7862.83616399765
prev_103_completed_AMT_CREDIT_min,709,7813.292444705963
app_001_APARTMENTS_AVG,662,7684.45632982254
prev_103_completed_AMT_APPLICATION_max,648,7672.257583141327
prev_103_completed_CNT_PAYMENT_mean,696,7634.641567707062
app_001_AMT_REQ_CREDIT_BUREAU_YEAR,698,7545.635786056519
app_001_BASEMENTAREA_AVG,680,7520.149480819702
app_001_income-dby-credit,643,7519.686100482941
prev_103_approved_RATE_DOWN_PAYMENT_mean,670,7425.566656589508
pos_203_MONTHS_BALANCE_size,669,7403.323173522949
prev_103_completed_AMT_DOWN_PAYMENT_mean,656,7345.488183498383
app_001_LIVINGAREA_MODE,652,7339.304629325867
pos_204_MONTHS_BALANCE_mean,666,7243.481821060181
prev_105_approved_DAYS_DECISION_max,658,7213.993543148041
prev_102_NAME_YIELD_GROUP-high_app,527,7088.3629360198975
prev_102_NAME_CONTRACT_STATUS-Refused,539,7034.734689235687
prev_103_completed_AMT_GOODS_PRICE_min,618,6943.845901012421
prev_103_completed_HOUR_APPR_PROCESS_START_max,607,6938.620939731598
prev_103_approved_NAME_CLIENT_TYPE_New_mean,425,6936.304389476776
prev_103_completed_RATE_DOWN_PAYMENT_mean,616,6927.567485809326
prev_101_total_debt_sum,603,6920.8276443481445
prev_102_NAME_CONTRACT_STATUS-Refused_appref,379,6917.329954147339
prev_102_NAME_YIELD_GROUP-middle,640,6901.193836688995
pos_203_SK_DPD_mean,505,6883.4549679756165
prev_103_completed_NAME_CONTRACT_TYPE_Revolving-loans_mean,412,6837.116806507111
app_001_LANDAREA_MODE,640,6825.144055366516
app_001_income-dby-goods_price,623,6810.657958030701
prev_103_completed_AMT_APPLICATION_min,606,6779.937772274017
prev_103_approved_AMT_CREDIT_min,606,6731.830993652344
app_001_YEARS_BEGINEXPLUATATION_MODE,601,6637.054133892059
prev_101_total_debt_min,575,6603.940763950348
prev_102_NAME_PAYMENT_TYPE-Cash_through_the_bank_appref,574,6528.930480003357
prev_101_DAYS_LAST_DUE_1ST_VERSION_act_sum,494,6466.496113777161
prev_101_cnt_unpaid_mean,500,6449.1352915763855
prev_101_total_debt_mean,571,6387.882632255554
prev_105_approved_DAYS_DECISION_min,577,6305.468267917633
prev_102_CHANNEL_TYPE-Country-wide,565,6296.527154922485
prev_103_approved_AMT_GOODS_PRICE_min,560,6276.929630756378
app_001_DEF_30_CNT_SOCIAL_CIRCLE,416,6237.8769545555115
prev_103_approved_AMT_CREDIT_max,542,6233.351877212524
prev_103_approved_AMT_APPLICATION_min,560,6223.970765113831
prev_102_NAME_YIELD_GROUP-low_normal,550,6215.563928127289
prev_103_completed_RATE_DOWN_PAYMENT_max,553,6211.055884838104
prev_103_approved_AMT_CREDIT_mean,547,6175.06228017807
pos_204_MONTHS_BALANCE_size,567,6163.544464588165
prev_103_active_APP_CREDIT_PERC_mean,500,6065.024212360382
app_001_OBS_30_CNT_SOCIAL_CIRCLE,557,6035.2887325286865
prev_103_completed_AMT_GOODS_PRICE_mean,531,6013.201092720032
app_001_APARTMENTS_MODE,536,5965.577974319458
app_001_BASEMENTAREA_MODE,543,5897.436080932617
app_001_YEARS_BUILD_AVG,538,5883.499651432037
app_001_COMMONAREA_AVG,519,5762.97629070282
prev_105_approved_DAYS_DECISION_mean,526,5721.9025139808655
app_001_NONLIVINGAREA_AVG,526,5670.97402715683
prev_101_total_debt_max,502,5668.328869342804
prev_101_cnt_paid_sum,457,5660.787787437439
prev_103_active_APP_CREDIT_PERC_max,484,5629.522994995117
app_001_goods_price-by-CNT_CHILDREN,540,5563.091066837311
prev_103_approved_AMT_DOWN_PAYMENT_min,527,5557.86811876297
prev_105_approved_APP_CREDIT_PERC_max,493,5534.902719497681
prev_105_approved_APP_CREDIT_PERC_min,472,5481.66558265686
prev_104_approved_DAYS_DECISION_min,505,5448.25892162323
prev_103_completed_AMT_DOWN_PAYMENT_min,497,5433.39098072052
app_001_REGION_RATING_CLIENT_W_CITY,356,5420.753894805908
prev_102_NAME_PAYMENT_TYPE-XNA,487,5414.590790748596
prev_105_approved_AMT_ANNUITY_min,478,5398.114740371704
prev_103_approved_NAME_YIELD_GROUP_high_mean,403,5391.306419849396
app_001_NONLIVINGAREA_MODE,520,5369.745041370392
app_001_LIVINGAPARTMENTS_AVG,491,5309.333942890167
pos_203_SK_DPD_DEF_mean,381,5294.429675102234
prev_103_completed_CNT_PAYMENT_sum,461,5275.347052574158
prev_103_approved_NAME_TYPE_SUITE_Unaccompanied_mean,487,5229.607135295868
prev_103_approved_AMT_APPLICATION_mean,460,5220.583649158478
prev_103_approved_HOUR_APPR_PROCESS_START_max,466,5158.442724227905
prev_103_completed_RATE_DOWN_PAYMENT_min,453,5130.657562255859
prev_102_NAME_SELLER_INDUSTRY-Consumer_electronics,463,5116.804150104523
prev_103_approved_AMT_GOODS_PRICE_mean,468,5092.882565021515
prev_105_approved_AMT_ANNUITY_max,447,5081.5696177482605
app_001_ENTRANCES_AVG,446,5028.580121994019
prev_103_approved_RATE_DOWN_PAYMENT_min,471,5014.535475254059
prev_103_approved_AMT_APPLICATION_max,434,5012.731215000153
prev_105_completed_DAYS_DECISION_max,462,4994.840275764465
app_001_COMMONAREA_MODE,475,4930.232708454132
prev_106_approved_DAYS_DECISION_max,446,4878.768288135529
prev_102_NAME_YIELD_GROUP-XNA,431,4865.01097202301
app_001_FLAG_DOCUMENT_3,303,4843.011163711548
pos_202_SK_DPD_DEF_max,299,4824.883145809174
app_001_NAME_FAMILY_STATUS,311,4809.889135837555
prev_104_approved_DAYS_DECISION_mean,434,4758.493994235992
prev_102_CHANNEL_TYPE-Country-wide_appref,423,4740.775719642639
prev_101_AMT_ANNUITY_act_min,422,4739.749335765839
prev_105_approved_APP_CREDIT_PERC_mean,425,4683.538282394409
prev_102_NAME_PRODUCT_TYPE-x-sell,422,4672.990213871002
app_001_YEARS_BEGINEXPLUATATION_MEDI,422,4630.5473346710205
app_001_LIVINGAREA_MEDI,401,4624.489760398865
prev_103_approved_HOUR_APPR_PROCESS_START_min,424,4601.650043010712
app_001_DEF_60_CNT_SOCIAL_CIRCLE,340,4587.1721777915955
prev_102_NAME_YIELD_GROUP-middle_appref,427,4583.087344646454
prev_103_active_DAYS_DECISION_min,401,4565.372715473175
prev_102_NAME_SELLER_INDUSTRY-Connectivity,407,4546.344074726105
app_001_AMT_REQ_CREDIT_BUREAU_QRT,380,4539.428095817566
prev_103_approved_CNT_PAYMENT_sum,392,4532.250913143158
prev_102_NAME_PAYMENT_TYPE-XNA_appref,398,4526.381824970245
prev_103_completed_HOUR_APPR_PROCESS_START_min,420,4491.27828168869
app_001_FLAG_WORK_PHONE,341,4464.280614852905
prev_102_NAME_SELLER_INDUSTRY-Consumer_electronics_appref,396,4444.259777545929
prev_101_AMT_ANNUITY_act_sum,397,4417.394675731659
prev_102_NAME_YIELD_GROUP-low_normal_appref,409,4372.611554145813
pos_201_SK_DPD_DEF_max,333,4369.932928562164
prev_106_completed_DAYS_DECISION_max,393,4351.743814945221
app_001_BASEMENTAREA_MEDI,387,4309.731835842133
prev_103_active_DAYS_DECISION_mean,395,4305.382607936859
prev_104_approved_AMT_ANNUITY_max,390,4301.166370868683
prev_104_approved_APP_CREDIT_PERC_min,378,4286.424314498901
app_001_LANDAREA_MEDI,397,4271.958060264587
app_001_LIVINGAPARTMENTS_MODE,394,4271.59386920929
prev_102_NAME_SELLER_INDUSTRY-Connectivity_appref,363,4229.9584374427795
prev_102_NAME_PORTFOLIO-XNA,378,4219.26971578598
prev_101_amt_unpaid_mean,359,4209.169889450073
prev_101_cnt_paid_min,372,4198.9694538116455
prev_101_amt_unpaid_max,352,4184.929572105408
prev_103_completed_AMT_GOODS_PRICE_max,341,4167.070899963379
prev_102_NAME_CONTRACT_TYPE-Consumer_loans,362,4159.102217674255
prev_103_completed_NAME_TYPE_SUITE_Unaccompanied_mean,374,4151.717063426971
pos_201_SK_DPD_max,353,4105.265264987946
prev_102_NAME_CONTRACT_STATUS-Canceled,375,4086.284523487091
prev_103_approved_NAME_TYPE_SUITE_Family_mean,359,4061.6381249427795
prev_102_CHANNEL_TYPE-Stone,367,4052.86465549469
prev_102_NAME_PORTFOLIO-POS,357,4044.340528488159
prev_105_completed_AMT_ANNUITY_min,369,4044.0485882759094
prev_101_cnt_paid_max,342,3940.6276621818542
prev_102_NAME_YIELD_GROUP-high_ref,301,3929.2246956825256
prev_102_NAME_PORTFOLIO-Cash,349,3925.2659826278687
prev_103_approved_WEEKDAY_APPR_PROCESS_START_FRIDAY_mean,354,3915.5315794944763
prev_103_approved_WEEKDAY_APPR_PROCESS_START_SATURDAY_mean,356,3897.5168013572693
prev_103_approved_PRODUCT_COMBINATION_POS-household-with-interest_mean,342,3895.3445143699646
prev_103_approved_WEEKDAY_APPR_PROCESS_START_TUESDAY_mean,359,3879.8823204040527
prev_105_completed_DAYS_DECISION_min,354,3871.6921129226685
prev_105_approved_CNT_PAYMENT_sum,310,3869.6790976524353
prev_102_NAME_PRODUCT_TYPE-walk-in,329,3863.071252346039
prev_105_approved_AMT_APPLICATION_min,346,3854.8617219924927
prev_103_approved_PRODUCT_COMBINATION_Cash-X-Sell:-low_mean,271,3851.13183259964
app_001_APARTMENTS_MEDI,359,3842.413430213928
prev_103_approved_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_mean,369,3826.1377420425415
prev_103_active_DAYS_DECISION_max,347,3812.5256819725037
prev_104_approved_DAYS_DECISION_max,356,3799.757493019104
prev_102_NAME_PAYMENT_TYPE-Cash_through_the_bank_app,335,3792.202570915222
prev_105_approved_CNT_PAYMENT_mean,324,3779.3223390579224
prev_105_completed_DAYS_DECISION_mean,362,3764.4312014579773
prev_102_NAME_CONTRACT_TYPE-Cash_loans,336,3763.943964958191
prev_106_approved_APP_CREDIT_PERC_max,334,3750.64559841156
prev_102_NAME_YIELD_GROUP-low_normal_app,325,3714.09147977829
prev_102_NAME_GOODS_CATEGORY-Mobile,348,3698.6714391708374
pos_202_SK_DPD_max,258,3680.564582824707
prev_102_NAME_PRODUCT_TYPE-XNA_appref,331,3678.0871262550354
prev_105_approved_AMT_ANNUITY_mean,341,3668.257225036621
prev_103_approved_NAME_YIELD_GROUP_middle_mean,343,3666.8111367225647
prev_103_approved_WEEKDAY_APPR_PROCESS_START_THURSDAY_mean,332,3658.6618814468384
prev_106_approved_DAYS_DECISION_min,329,3630.0531430244446
prev_105_approved_HOUR_APPR_PROCESS_START_mean,318,3618.592025756836
prev_103_active_CNT_PAYMENT_mean,268,3608.1086835861206
prev_104_approved_AMT_ANNUITY_mean,336,3602.9340114593506
prev_104_approved_APP_CREDIT_PERC_mean,323,3594.770528793335
prev_106_approved_DAYS_DECISION_mean,332,3588.736102581024
prev_102_NAME_YIELD_GROUP-middle_app,314,3587.4848136901855
prev_103_approved_WEEKDAY_APPR_PROCESS_START_MONDAY_mean,339,3585.712288379669
app_001_OBS_60_CNT_SOCIAL_CIRCLE,340,3584.994703769684
prev_105_approved_APP_CREDIT_PERC_var,327,3553.750909805298
prev_105_completed_AMT_ANNUITY_max,329,3549.390703201294
prev_106_completed_APP_CREDIT_PERC_max,309,3533.1505794525146
prev_103_completed_PRODUCT_COMBINATION_Card-X-Sell_mean,248,3489.245048046112
app_001_NONLIVINGAREA_MEDI,328,3488.514524936676
prev_102_CHANNEL_TYPE-Country-wide_app,321,3480.175126552582
prev_104_approved_APP_CREDIT_PERC_max,310,3472.9330892562866
pos_203_SK_DPD_max,267,3468.3693013191223
prev_102_NAME_PRODUCT_TYPE-walk-in_appref,279,3445.4564909934998
app_001_YEARS_BUILD_MODE,327,3432.2951769828796
app_001_REG_CITY_NOT_LIVE_CITY,242,3428.6051201820374
prev_102_NAME_CONTRACT_TYPE-Cash_loans_ref,210,3419.1733441352844
prev_103_approved_NAME_YIELD_GROUP_low_normal_mean,302,3409.828859806061
prev_103_completed_WEEKDAY_APPR_PROCESS_START_FRIDAY_mean,305,3397.482395172119
app_001_COMMONAREA_MEDI,319,3390.719919204712
prev_104_approved_AMT_ANNUITY_min,320,3388.6933903694153
prev_106_completed_DAYS_DECISION_mean,306,3371.6990876197815
pos_202_MONTHS_BALANCE_max,302,3358.8332753181458
prev_106_completed_DAYS_DECISION_min,304,3321.726103782654
prev_105_completed_APP_CREDIT_PERC_min,301,3312.496593475342
prev_105_completed_APP_CREDIT_PERC_max,301,3302.3446884155273
prev_104_active_APP_CREDIT_PERC_max,280,3275.21248960495
prev_105_completed_AMT_CREDIT_max,291,3247.8308844566345
prev_102_NAME_YIELD_GROUP-low_action_appref,232,3241.2280373573303
prev_101_app-p-ref_cnt,294,3218.063072681427
prev_102_CODE_REJECT_REASON-HC,273,3203.5806736946106
prev_106_approved_APP_CREDIT_PERC_min,292,3203.495283126831
prev_102_NAME_SELLER_INDUSTRY-Connectivity_app,272,3199.1925921440125
prev_104_active_APP_CREDIT_PERC_min,265,3190.3189759254456
prev_103_completed_NAME_TYPE_SUITE_Family_mean,281,3188.70920419693
prev_105_approved_AMT_CREDIT_min,292,3187.0899934768677
prev_103_completed_NAME_YIELD_GROUP_low_normal_mean,278,3186.4644842147827
app_001_FLOORSMIN_AVG,294,3179.9527893066406
prev_103_completed_PRODUCT_COMBINATION_POS-household-with-interest_mean,278,3166.999661922455
prev_103_refused_AMT_DOWN_PAYMENT_max,218,3150.5501680374146
prev_103_completed_NAME_YIELD_GROUP_middle_mean,284,3143.6299595832825
prev_103_completed_NAME_YIELD_GROUP_high_mean,280,3136.6444053649902
prev_102_NAME_PORTFOLIO-POS_appref,258,3133.1429314613342
prev_106_approved_AMT_ANNUITY_max,282,3111.4744329452515
prev_105_approved_AMT_APPLICATION_max,268,3085.8105249404907
prev_105_completed_APP_CREDIT_PERC_mean,275,3082.27517414093
prev_106_approved_APP_CREDIT_PERC_mean,274,3060.368927001953
prev_103_active_HOUR_APPR_PROCESS_START_mean,274,3056.33887386322
app_001_WEEKDAY_APPR_PROCESS_START,311,3029.735411643982
prev_103_approved_AMT_GOODS_PRICE_max,241,3020.1864371299744
prev_106_approved_AMT_ANNUITY_min,282,3017.661736011505
prev_103_completed_WEEKDAY_APPR_PROCESS_START_MONDAY_mean,277,3004.1408162117004
prev_102_CHANNEL_TYPE-Credit_and_cash_offices,280,2999.9735312461853
prev_103_completed_CHANNEL_TYPE_Country-wide_mean,272,2990.4828877449036
prev_102_NAME_GOODS_CATEGORY-Consumer_Electronics,285,2987.2003288269043
prev_105_completed_AMT_APPLICATION_max,273,2981.563332080841
prev_102_NAME_CONTRACT_TYPE-Consumer_loans_appref,256,2979.8758959770203
prev_103_completed_WEEKDAY_APPR_PROCESS_START_SATURDAY_mean,276,2975.341676235199
prev_101_AMT_ANNUITY_act_mean,267,2971.533092021942
prev_105_completed_AMT_APPLICATION_min,259,2949.47372341156
prev_104_approved_AMT_CREDIT_min,260,2948.1750078201294
prev_103_active_CNT_PAYMENT_sum,233,2942.3734407424927
prev_102_NAME_CONTRACT_TYPE-Revolving_loans,265,2940.511092185974
prev_103_approved_CHANNEL_TYPE_Country-wide_mean,256,2940.29554271698
prev_102_NAME_SELLER_INDUSTRY-Consumer_electronics_app,265,2921.866099834442
prev_102_CHANNEL_TYPE-Stone_appref,264,2919.088385105133
prev_105_active_DAYS_DECISION_max,259,2906.135697364807
prev_101_amt_unpaid_sum,244,2905.895658969879
prev_105_approved_HOUR_APPR_PROCESS_START_max,267,2895.7371549606323
app_001_FLOORSMAX_AVG,260,2872.291355609894
prev_101_AMT_ANNUITY_act_max,252,2869.4442954063416
prev_104_active_DAYS_DECISION_min,272,2861.8751907348633
prev_103_approved_NAME_SELLER_INDUSTRY_Connectivity_mean,228,2858.546772480011
prev_103_completed_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_mean,257,2855.4881558418274
prev_104_approved_APP_CREDIT_PERC_var,273,2854.618597507477
prev_103_approved_WEEKDAY_APPR_PROCESS_START_SUNDAY_mean,284,2843.3744974136353
prev_102_NAME_YIELD_GROUP-XNA_appref,240,2837.9447951316833
prev_105_completed_AMT_ANNUITY_mean,254,2822.8815326690674
prev_106_completed_AMT_ANNUITY_max,257,2802.4805541038513
prev_102_CODE_REJECT_REASON-SCOFR,213,2798.68301486969
prev_103_active_NAME_YIELD_GROUP_high_mean,184,2785.945704460144
prev_106_completed_AMT_ANNUITY_min,255,2759.353798866272
prev_102_NAME_YIELD_GROUP-low_action,225,2741.319077014923
pos_201_POS_COUNT,219,2732.4519939422607
prev_103_refused_APP_CREDIT_PERC_var,247,2727.5594897270203
prev_103_completed_NAME_SELLER_INDUSTRY_Consumer-electronics_mean,247,2721.413604259491
prev_106_approved_AMT_ANNUITY_mean,243,2713.160309791565
pos_203_MONTHS_BALANCE_max,235,2710.0779271125793
prev_105_approved_AMT_CREDIT_max,252,2708.4783940315247
prev_105_active_APP_CREDIT_PERC_min,225,2706.030348777771
app_001_AMT_REQ_CREDIT_BUREAU_MON,250,2705.079867362976
prev_102_NAME_GOODS_CATEGORY-Computers,248,2670.219533443451
prev_101_cnt_unpaid_sum,204,2665.8059964179993
prev_106_completed_APP_CREDIT_PERC_mean,235,2656.781717777252
prev_104_completed_CNT_PAYMENT_mean,164,2655.622354030609
prev_103_refused_APP_CREDIT_PERC_mean,231,2654.5882844924927
prev_106_completed_APP_CREDIT_PERC_min,233,2651.0938324928284
prev_105_completed_AMT_CREDIT_min,246,2628.9899077415466
prev_102_NAME_PAYMENT_TYPE-XNA_ref,209,2614.344579219818
prev_101_resfused_cnt,220,2596.9107065200806
prev_104_approved_HOUR_APPR_PROCESS_START_mean,243,2595.7346091270447
prev_102_NAME_YIELD_GROUP-middle_ref,217,2571.6718797683716
prev_105_completed_APP_CREDIT_PERC_var,224,2547.2292103767395
prev_102_NAME_GOODS_CATEGORY-Mobile_appref,244,2543.4551525115967
prev_103_completed_AMT_ANNUITY_min,225,2536.9866099357605
app_001_LIVINGAPARTMENTS_MEDI,231,2527.1607575416565
prev_102_NAME_GOODS_CATEGORY-Audio-Video,237,2515.9613223075867
prev_102_CHANNEL_TYPE-Contact_center,233,2509.698895931244
prev_103_active_APP_CREDIT_PERC_var,223,2507.089108467102
prev_105_approved_HOUR_APPR_PROCESS_START_min,220,2494.115674972534
prev_104_active_APP_CREDIT_PERC_mean,205,2482.1257905960083
prev_105_completed_HOUR_APPR_PROCESS_START_mean,227,2479.403106212616
prev_102_NAME_PRODUCT_TYPE-x-sell_appref,228,2479.0004420280457
prev_104_approved_AMT_APPLICATION_min,224,2477.907759666443
prev_105_completed_AMT_APPLICATION_mean,218,2466.309401988983
prev_105_active_DAYS_DECISION_min,215,2465.1055245399475
prev_103_completed_NAME_CLIENT_TYPE_New_mean,205,2464.0036306381226
prev_103_refused_APP_CREDIT_PERC_max,196,2460.048306465149
prev_103_completed_CHANNEL_TYPE_Stone_mean,219,2458.935830116272
prev_104_active_DAYS_DECISION_max,237,2456.1842079162598
prev_103_active_AMT_CREDIT_min,224,2448.634600162506
prev_104_active_AMT_ANNUITY_max,219,2445.8054208755493
prev_102_NAME_CONTRACT_TYPE-Cash_loans_appref,208,2435.291675567627
prev_103_completed_NAME_GOODS_CATEGORY_Audio-Video_mean,213,2433.0311069488525
prev_102_CHANNEL_TYPE-Stone_app,225,2413.36669588089
prev_102_NAME_PORTFOLIO-Cash_ref,186,2412.1673221588135
prev_103_completed_NAME_PRODUCT_TYPE_walk-in_mean,181,2408.3232202529907
prev_103_completed_WEEKDAY_APPR_PROCESS_START_THURSDAY_mean,228,2386.78546667099
app_001_ENTRANCES_MODE,210,2383.8645424842834
app_001_NONLIVINGAPARTMENTS_AVG,226,2383.350827217102
prev_105_approved_AMT_APPLICATION_mean,217,2370.2696685791016
prev_105_active_DAYS_DECISION_mean,212,2364.4539885520935
prev_102_NAME_GOODS_CATEGORY-Consumer_Electronics_appref,226,2360.1049761772156
prev_105_active_APP_CREDIT_PERC_max,201,2344.8399572372437
prev_104_approved_CNT_PAYMENT_mean,209,2342.630201816559
pos_203_SK_DPD_DEF_max,177,2329.608468055725
prev_103_approved_PRODUCT_COMBINATION_POS-mobile-with-interest_mean,204,2325.70277261734
prev_103_completed_AMT_ANNUITY_mean,204,2316.3045167922974
prev_103_completed_NAME_PAYMENT_TYPE_XNA_mean,194,2296.7997789382935
prev_106_completed_AMT_ANNUITY_mean,216,2293.7658286094666
prev_103_refused_DAYS_DECISION_mean,205,2290.5130977630615
