feature,split,gain
f105_prevapp_future_payment_16m,373,5063.55259513855
f106_NAME_CONTRACT_STATUS-Refused,364,5055.161273956299
f105_prevapp_future_payment_18m,334,5044.507084846497
f101_approved_PRODUCT_COMBINATION_Cash-X-Sell:-low_mean,252,5013.114139556885
f101_approved_APP_CREDIT_PERC_min,416,5010.338659286499
f105_prevapp_future_payment_15m,377,5006.3513016700745
f101_completed_AMT_GOODS_PRICE-d-AMT_CREDIT_mean,408,5005.807143211365
f106_NAME_PAYMENT_TYPE-Cash-through-the-bank_appref,428,4973.742512702942
f101_completed_AMT_CREDIT-d-total_debt_max,408,4936.509388446808
f105_prevapp_future_payment_11m,380,4907.712071418762
f101_approved_AMT_ANNUITY_min,406,4902.865256309509
f101_approved_AMT_ANNUITY-m-app_AMT_INCOME_TOTAL_max,404,4857.066692352295
f101_completed_amt_paid_mean,341,4825.133732318878
f106_NAME_PAYMENT_TYPE-XNA,390,4743.356058597565
f101_approved_AMT_ANNUITY-m-app_AMT_ANNUITY_max,370,4684.286662578583
f101_approved_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_mean,399,4668.996361255646
f101_completed_AMT_ANNUITY-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_max,376,4658.187871932983
f101_approved_AMT_ANNUITY-m-app_AMT_GOODS_PRICE_max,342,4657.616669654846
f101_active_AMT_CREDIT-d-total_debt_mean,256,4611.082382202148
f101_approved_cnt_paid_mean,377,4605.679647445679
f106_NAME_YIELD_GROUP-middle_appref,377,4438.9904680252075
f106_NAME_PRODUCT_TYPE-walk-in_appref,234,4340.725516796112
f105_AMT_ANNUITY_cmp_sum,358,4317.612545013428
f101_completed_amt_paid_sum,312,4314.80323600769
f101_completed_AMT_ANNUITY-d-app_AMT_ANNUITY_min,359,4308.016119480133
f101_approved_RATE_DOWN_PAYMENT_mean,359,4301.3523116111755
f106_NAME_YIELD_GROUP-low_normal_appref,341,4274.763304710388
f101_approved_RATE_DOWN_PAYMENT_max,350,4217.257173061371
f101_completed_HOUR_APPR_PROCESS_START_max,351,4210.599250793457
f101_approved_APP_CREDIT_PERC_max,253,4156.876087665558
f101_approved_AMT_ANNUITY-d-app_AMT_CREDIT_min,345,4144.552639007568
f101_approved_AMT_ANNUITY_mean,335,4138.647656917572
f101_completed_AMT_ANNUITY-m-app_AMT_GOODS_PRICE_min,260,4103.20946931839
f106_NAME_SELLER_INDUSTRY-Connectivity,342,4085.3581228256226
f105_past_payment_3m_sum,166,4073.567328453064
f106_NAME_PAYMENT_TYPE-XNA_appref,322,4055.0986433029175
f101_completed_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_max,334,4020.709491252899
f101_approved_AMT_ANNUITY-d-app_AMT_GOODS_PRICE_min,337,3996.1224312782288
f101_completed_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_mean,323,3993.321232318878
f106_NAME_SELLER_INDUSTRY-Consumer-electronics,330,3970.8023648262024
f101_approved_NAME_TYPE_SUITE_Unaccompanied_mean,349,3943.237777233124
f101_completed_DAYS_DECISION_min,325,3938.6879873275757
f103_approved_AMT_CREDIT-d-total_debt_min,283,3921.414560317993
f101_approved_PRODUCT_COMBINATION_POS-household-with-interest_mean,321,3899.093423843384
f103_approved_AMT_GOODS_PRICE-d-total_debt_min,275,3877.853524208069
f101_completed_AMT_DOWN_PAYMENT_max,310,3866.5312538146973
f105_total_debt_sum,286,3862.8307304382324
f101_completed_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_min,322,3820.42502450943
f105_prevapp_future_payment_28m,253,3818.9582357406616
f101_completed_APP_CREDIT_PERC_mean,310,3818.0908813476562
f101_approved_AMT_ANNUITY-d-app_AMT_CREDIT_mean,303,3815.569654941559
f106_NAME_YIELD_GROUP-high_ref,268,3787.9596195220947
f101_approved_cnt_paid_sum,301,3784.1737666130066
f101_completed_AMT_ANNUITY-d-app_AMT_ANNUITY_max,297,3780.99707698822
f101_approved_amt_paid_max,300,3751.810000896454
f101_approved_NAME_YIELD_GROUP_high_mean,260,3750.956398487091
f103_approved_DAYS_DECISION_max,313,3730.576047897339
f101_completed_HOUR_APPR_PROCESS_START_min,308,3719.792073726654
f101_approved_AMT_ANNUITY-d-app_AMT_ANNUITY_max,306,3710.5953693389893
f105_past_payment_11m_min,317,3707.584864139557
f105_past_payment_1m_sum,261,3689.9985365867615
f101_completed_AMT_ANNUITY_min,298,3676.386511325836
f101_approved_AMT_APPLICATION-m-app_AMT_INCOME_TOTAL_min,298,3650.2279210090637
f101_approved_AMT_APPLICATION-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_min,304,3650.039843082428
f105_past_payment_10m_sum,292,3641.261809825897
f101_approved_AMT_ANNUITY-d-app_AMT_GOODS_PRICE_max,293,3616.707450866699
f101_completed_AMT_ANNUITY_mean,299,3591.2354793548584
f101_approved_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_min,300,3580.4836416244507
f106_NAME_YIELD_GROUP-XNA,304,3578.9041299819946
f105_past_payment_10m_min,295,3567.2135524749756
f105_past_payment_7m_sum,284,3554.8103833198547
f105_prevapp_future_payment_1vs6,262,3535.0451827049255
f101_approved_AMT_ANNUITY-m-app_AMT_INCOME_TOTAL_min,297,3528.089496612549
f101_approved_total_debt_min,292,3505.599274635315
f101_approved_AMT_ANNUITY-d-app_AMT_GOODS_PRICE_mean,279,3501.0308299064636
f106_NAME_CONTRACT_TYPE-Cash-loans,299,3482.4506464004517
f106_NAME_PRODUCT_TYPE-x-sell,292,3478.012001991272
f101_approved_AMT_CREDIT-d-app_AMT_ANNUITY_max,259,3439.108467102051
f101_completed_AMT_ANNUITY-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_mean,284,3400.998595237732
f106_CHANNEL_TYPE-Country-wide_appref,287,3391.076807498932
f105_past_payment_7m_min,281,3382.343529701233
f106_CHANNEL_TYPE-Stone,285,3366.854961872101
f101_approved_AMT_ANNUITY_max,277,3362.5455050468445
f101_active_AMT_GOODS_PRICE-d-total_debt_max,267,3346.8906474113464
f101_completed_AMT_ANNUITY-d-app_AMT_ANNUITY_mean,266,3340.668932914734
f101_completed_AMT_GOODS_PRICE-d-AMT_CREDIT_max,269,3327.786250114441
f101_approved_AMT_CREDIT_min,282,3321.345998287201
f101_completed_AMT_ANNUITY-m-app_AMT_ANNUITY_max,280,3310.8056082725525
f101_completed_amt_paid_min,253,3309.9110951423645
f106_NAME_PORTFOLIO-Cash,284,3277.8925075531006
f106_NAME_PRODUCT_TYPE-XNA_appref,279,3277.4913001060486
f101_completed_AMT_ANNUITY-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_min,272,3269.0513224601746
f101_approved_CNT_PAYMENT_mean,272,3237.551396369934
f106_NAME_SELLER_INDUSTRY-Connectivity_appref,266,3236.3624935150146
f106_NAME_SELLER_INDUSTRY-Connectivity_app,239,3204.531192779541
f101_completed_amt_paid_max,258,3200.135239124298
f106_NAME_PORTFOLIO-XNA,280,3197.3880581855774
f106_NAME_SELLER_INDUSTRY-Consumer-electronics_appref,273,3191.3000802993774
f101_completed_AMT_ANNUITY-m-app_AMT_ANNUITY_min,248,3188.921010494232
f105_prevapp_future_payment_22m,253,3183.0399508476257
f106_NAME_PAYMENT_TYPE-XNA_ref,213,3173.733973503113
f107_same_conttype_refused_cnt,142,3170.576819419861
f101_completed_AMT_DOWN_PAYMENT_mean,261,3165.8849363327026
f105_prevapp_future_payment_2m,269,3157.6497387886047
f101_approved_AMT_APPLICATION-d-app_AMT_ANNUITY_min,254,3147.0417380332947
f101_approved_AMT_APPLICATION-d-app_AMT_INCOME_TOTAL_min,271,3132.315267562866
f101_approved_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_mean,264,3125.949996948242
f101_active_AMT_CREDIT-d-total_debt_max,255,3125.8931131362915
f106_NAME_CONTRACT_STATUS-Canceled,264,3123.8641180992126
f105_prevapp_future_payment_17m,242,3115.768388748169
f101_approved_AMT_APPLICATION-m-app_AMT_GOODS_PRICE_min,232,3113.6713638305664
f101_approved_WEEKDAY_APPR_PROCESS_START_THURSDAY_mean,271,3113.383791446686
f101_completed_APP_CREDIT_PERC_min,247,3100.8437190055847
f101_approved_AMT_ANNUITY-d-app_AMT_CREDIT_max,251,3092.3414478302
f101_approved_WEEKDAY_APPR_PROCESS_START_FRIDAY_mean,271,3080.479597568512
f101_approved_total_debt_mean,249,3066.957529067993
f105_past_payment_11m_max,261,3059.1458311080933
f101_approved_AMT_CREDIT-m-app_AMT_INCOME_TOTAL_min,250,3051.9006457328796
f101_approved_AMT_APPLICATION-m-app_AMT_ANNUITY_min,256,3044.258020401001
f101_approved_AMT_APPLICATION-d-app_AMT_INCOME_TOTAL_mean,253,3043.0488476753235
f101_approved_WEEKDAY_APPR_PROCESS_START_SATURDAY_mean,273,3029.595376968384
f101_approved_AMT_CREDIT-d-app_AMT_CREDIT_min,250,3013.0118947029114
f101_approved_NAME_TYPE_SUITE_Family_mean,257,2992.9995560646057
f105_past_payment_10m_max,253,2982.974694252014
f101_completed_AMT_ANNUITY-m-app_AMT_INCOME_TOTAL_max,251,2969.757426738739
f105_past_payment_7m_max,251,2967.3241515159607
f101_approved_AMT_GOODS_PRICE-d-app_AMT_ANNUITY_min,236,2962.528917312622
f101_completed_AMT_ANNUITY-d-app_AMT_CREDIT_min,241,2952.2648210525513
f105_past_payment_8m_sum,222,2929.957899093628
f101_approved_WEEKDAY_APPR_PROCESS_START_SUNDAY_mean,257,2908.7933764457703
f101_approved_WEEKDAY_APPR_PROCESS_START_MONDAY_mean,250,2903.7279257774353
f101_approved_AMT_CREDIT-d-app_AMT_ANNUITY_mean,252,2899.6161880493164
f103_completed_AMT_CREDIT-d-total_debt_min,231,2897.9576325416565
f102_approved_AMT_GOODS_PRICE-d-total_debt_min,213,2890.0103759765625
f101_approved_AMT_GOODS_PRICE_min,241,2885.039873600006
f101_completed_AMT_ANNUITY-d-app_AMT_GOODS_PRICE_max,233,2884.6889452934265
f106_CODE_REJECT_REASON-SCOFR,135,2882.8991742134094
f103_approved_DAYS_DECISION_min,249,2866.930811882019
f101_completed_AMT_ANNUITY_max,237,2860.2902460098267
f101_approved_AMT_ANNUITY-m-app_AMT_INCOME_TOTAL_mean,245,2857.5312361717224
f106_NAME_PRODUCT_TYPE-walk-in,224,2841.0219535827637
f105_past_payment_7m_mean,232,2823.928677558899
f101_approved_AMT_APPLICATION-d-app_AMT_ANNUITY_mean,230,2814.564311504364
f101_approved_AMT_CREDIT-m-app_AMT_GOODS_PRICE_min,218,2813.21631193161
f101_approved_AMT_CREDIT-d-app_AMT_ANNUITY_min,228,2810.5516772270203
f106_NAME_CONTRACT_TYPE-Consumer-loans,236,2809.4703483581543
f106_NAME_PORTFOLIO-POS,235,2806.808774471283
f102_completed_amt_paid_mean,120,2801.8451681137085
f106_NAME_GOODS_CATEGORY-Computers,229,2797.7356309890747
f106_CHANNEL_TYPE-AP+-(Cash-loan),232,2785.521122932434
f106_NAME_GOODS_CATEGORY-Mobile,238,2776.9499139785767
f106_CHANNEL_TYPE-Credit-and-cash-offices,235,2770.9300785064697
f101_approved_AMT_CREDIT-m-app_AMT_INCOME_TOTAL_max,226,2768.2888355255127
f105_prevapp_future_payment_29m,212,2767.900954246521
f105_past_payment_6m_sum,221,2767.863046646118
f101_approved_AMT_DOWN_PAYMENT_min,237,2765.2326521873474
f105_prevapp_future_payment_4m,228,2763.094551086426
f101_approved_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_mean,235,2760.09588766098
f106_NAME_YIELD_GROUP-low_action,190,2756.50137424469
f101_approved_AMT_CREDIT-m-app_AMT_INCOME_TOTAL_mean,231,2748.1978430747986
f101_completed_CNT_PAYMENT_mean,215,2746.2371158599854
f101_completed_AMT_CREDIT-d-app_AMT_ANNUITY_max,225,2744.452859401703
f101_completed_AMT_ANNUITY-m-app_AMT_ANNUITY_mean,223,2739.329197406769
f101_approved_WEEKDAY_APPR_PROCESS_START_TUESDAY_mean,237,2735.2111082077026
f105_amt_paid-d-unpaid_mean,214,2734.171766757965
f101_approved_NAME_SELLER_INDUSTRY_Connectivity_mean,200,2706.1451272964478
f101_approved_AMT_APPLICATION-m-app_AMT_INCOME_TOTAL_mean,221,2702.785080432892
f105_past_payment_1m_min,216,2700.4822030067444
f101_completed_RATE_DOWN_PAYMENT_mean,228,2692.946597099304
f103_approved_AMT_CREDIT-d-total_debt_max,232,2686.9439549446106
f101_approved_AMT_APPLICATION_mean,215,2665.4754691123962
f101_approved_CHANNEL_TYPE_Country-wide_mean,219,2660.8445105552673
f101_approved_AMT_APPLICATION-m-app_AMT_GOODS_PRICE_mean,193,2646.5236687660217
f106_NAME_SELLER_INDUSTRY-Consumer-electronics_app,224,2640.319797039032
f101_approved_AMT_APPLICATION-m-app_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_max,196,2635.481523513794
f106_CHANNEL_TYPE-Stone_app,219,2624.235119819641
f101_approved_CHANNEL_TYPE_Stone_mean,220,2623.209114074707
f106_CODE_REJECT_REASON-HC,211,2622.846308708191
f101_approved_AMT_APPLICATION-m-app_AMT_INCOME_TOTAL_max,216,2618.496819496155
f106_CHANNEL_TYPE-Stone_appref,214,2614.887340068817
f106_NAME_PAYMENT_TYPE-Cash-through-the-bank_app,222,2609.992025375366
f101_completed_AMT_ANNUITY-d-app_AMT_CREDIT_mean,206,2607.6743273735046
f105_past_payment_10m_mean,221,2594.484528064728
f101_approved_NAME_YIELD_GROUP_low_normal_mean,204,2592.4936990737915
f105_past_payment_9m_sum,207,2589.301381587982
f101_approved_NAME_GOODS_CATEGORY_Audio-Video_mean,215,2588.5953211784363
f103_approved_HOUR_APPR_PROCESS_START_mean,215,2588.5734272003174
f103_approved_DAYS_DECISION_mean,226,2588.3325452804565
f101_approved_AMT_CREDIT-m-app_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_mean,200,2583.1599011421204
f106_CHANNEL_TYPE-Country-wide_app,222,2581.695149421692
f104_completed_AMT_CREDIT-d-total_debt_min,211,2578.8791608810425
f101_completed_AMT_ANNUITY-d-app_AMT_CREDIT_max,206,2562.414737701416
f105_prevapp_future_payment_3m,212,2561.7850790023804
f101_completed_AMT_APPLICATION-d-app_AMT_INCOME_TOTAL_mean,214,2560.9109497070312
f106_NAME_YIELD_GROUP-middle_app,215,2558.788905143738
f105_prevapp_future_payment_27m,197,2554.1129608154297
f101_approved_AMT_APPLICATION-d-app_AMT_ANNUITY_max,198,2551.731806755066
f101_approved_NAME_YIELD_GROUP_middle_mean,220,2550.7073335647583
f101_completed_AMT_CREDIT-m-app_AMT_INCOME_TOTAL_max,212,2550.329590320587
f101_approved_AMT_APPLICATION_min,209,2548.350070953369
f103_completed_DAYS_DECISION_max,213,2539.427255630493
f105_past_payment_5m_sum,211,2535.4030570983887
f101_approved_AMT_APPLICATION-m-app_AMT_GOODS_PRICE_max,190,2531.073036670685
f105_amt_paid-d-unpaid_max,205,2527.7877678871155
f101_completed_AMT_ANNUITY-d-app_AMT_GOODS_PRICE_min,204,2527.095440387726
f101_approved_cnt_paid_ratio_mean,203,2526.42290019989
f105_prevapp_future_payment_6m,193,2523.2554697990417
f106_NAME_YIELD_GROUP-middle_ref,204,2521.1481652259827
f101_completed_NAME_TYPE_SUITE_Unaccompanied_mean,210,2520.9310264587402
f105_future_vs_past_max_withoutapp,203,2519.9803228378296
f101_approved_AMT_CREDIT-d-app_AMT_GOODS_PRICE_min,210,2517.9127702713013
f106_NAME_CONTRACT_TYPE-Consumer-loans_appref,190,2509.820583820343
f101_approved_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_min,212,2501.4841628074646
f101_approved_AMT_APPLICATION-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_mean,203,2499.7068223953247
f101_approved_AMT_CREDIT-m-app_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_max,206,2497.1193404197693
f101_approved_AMT_APPLICATION-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_min,193,2494.2780447006226
f101_completed_AMT_ANNUITY-m-app_AMT_GOODS_PRICE_max,188,2494.1174693107605
f101_completed_RATE_DOWN_PAYMENT_max,204,2493.2925205230713
f106_CHANNEL_TYPE-Contact-center,218,2481.521255493164
f104_completed_DAYS_DECISION_max,213,2474.34397649765
f105_prevapp_future_payment_25m,186,2459.04244184494
f105_prevapp_future_payment_9m,203,2451.6008319854736
f101_approved_AMT_APPLICATION-m-app_AMT_ANNUITY_mean,191,2450.65318441391
f105_prevapp_future_payment_24m,185,2446.016405105591
f101_approved_AMT_APPLICATION-m-app_AMT_CREDIT_min,190,2444.400783061981
f105_past_payment_11m_sum,189,2443.8080067634583
f101_approved_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_max,203,2437.8152408599854
f101_approved_AMT_APPLICATION-d-app_AMT_GOODS_PRICE_min,208,2433.927514076233
f101_completed_AMT_CREDIT-m-app_AMT_INCOME_TOTAL_mean,192,2429.3224201202393
f101_approved_AMT_CREDIT-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_min,198,2428.8595213890076
f102_approved_DAYS_DECISION_min,216,2421.208207130432
f101_completed_AMT_CREDIT-m-app_AMT_GOODS_PRICE_max,194,2420.1306977272034
f105_past_payment_11m_mean,206,2416.2181572914124
f101_approved_AMT_CREDIT_mean,197,2413.912625312805
f101_completed_AMT_ANNUITY-d-app_AMT_GOODS_PRICE_mean,194,2407.431007385254
f106_NAME_GOODS_CATEGORY-Audio-Video,207,2407.339991569519
f101_approved_AMT_GOODS_PRICE-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_min,196,2404.952363014221
f106_NAME_YIELD_GROUP-low_normal_app,194,2400.5307574272156
f106_NAME_CONTRACT_TYPE-Revolving-loans,205,2400.1682753562927
f104_approved_DAYS_DECISION_max,198,2391.1807346343994
f101_approved_AMT_CREDIT-m-app_AMT_ANNUITY_min,198,2388.961028575897
f101_approved_AMT_APPLICATION-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_max,193,2360.8443307876587
f101_approved_total_debt_max,188,2357.0429854393005
f105_prevapp_future_payment_7m,193,2355.3020792007446
f102_approved_DAYS_DECISION_mean,204,2347.4534726142883
f101_completed_AMT_APPLICATION-d-app_AMT_ANNUITY_mean,186,2344.3293328285217
f101_approved_AMT_CREDIT-m-app_AMT_CREDIT_mean,176,2337.7018575668335
f101_approved_AMT_APPLICATION-m-app_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_mean,198,2322.4903445243835
f105_prevapp_future_payment_30m,175,2320.6530327796936
f102_approved_AMT_CREDIT-d-total_debt_min,186,2318.6048426628113
f101_approved_AMT_GOODS_PRICE-d-app_AMT_GOODS_PRICE_min,190,2315.4320845603943
f101_approved_AMT_APPLICATION-d-app_AMT_CREDIT_mean,187,2315.038604736328
f104_completed_AMT_GOODS_PRICE-d-total_debt_min,177,2313.214780330658
f101_approved_AMT_GOODS_PRICE-d-app_AMT_ANNUITY_mean,186,2311.9306082725525
f105_prevapp_future_payment_5m,195,2305.403336048126
f101_completed_AMT_APPLICATION-m-app_AMT_INCOME_TOTAL_max,190,2303.448079586029
f106_CODE_REJECT_REASON-HC_appref,185,2299.7900199890137
f101_approved_AMT_ANNUITY-m-app_AMT_CREDIT_max,184,2295.9620089530945
f103_approved_AMT_GOODS_PRICE-d-total_debt_max,187,2283.6538047790527
f103_completed_AMT_GOODS_PRICE-d-total_debt_min,190,2281.2247710227966
f101_completed_AMT_DOWN_PAYMENT_min,185,2280.290557861328
f101_completed_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_max,195,2276.353226184845
f105_past_payment_12m_sum,188,2273.148251056671
f105_past_payment_5m_max,185,2267.0686478614807
f101_approved_AMT_ANNUITY-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_max,182,2259.398702144623
f101_approved_AMT_CREDIT-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_mean,183,2250.6136331558228
f101_completed_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_mean,182,2248.950068473816
f102_approved_AMT_GOODS_PRICE-d-total_debt_max,189,2246.6288471221924
f105_DAYS_LAST_DUE_1ST_VERSION_act_mean,151,2237.055302143097
f105_prev_future_payment_max-d-income,183,2232.348159313202
f105_past_payment_5m_mean,187,2228.9290199279785
f106_NAME_PORTFOLIO-XNA_appref,174,2218.661307811737
f101_approved_AMT_CREDIT-d-app_AMT_GOODS_PRICE_mean,185,2211.4204893112183
f103_approved_AMT_CREDIT-d-total_debt_mean,179,2210.21893453598
f101_approved_RATE_DOWN_PAYMENT_min,187,2202.767499923706
f103_approved_amt_paid_sum,185,2201.5266375541687
f101_completed_AMT_CREDIT-d-app_AMT_ANNUITY_mean,175,2199.391501426697
f101_completed_AMT_APPLICATION-m-app_AMT_INCOME_TOTAL_mean,181,2191.9355883598328
f101_completed_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_min,185,2185.6430559158325
f101_approved_AMT_GOODS_PRICE-m-app_AMT_ANNUITY_min,175,2182.526556491852
f101_completed_AMT_CREDIT_mean,194,2180.8275966644287
f101_refused_AMT_ANNUITY-m-app_AMT_GOODS_PRICE_min,74,2172.7274355888367
f105_past_payment_6m_max,188,2171.4573950767517
f101_approved_AMT_CREDIT-d-app_AMT_CREDIT_max,179,2165.511960029602
