index,split,gain
app_001_EXT_SOURCE_2,2171,144793.12548398972
app_001_EXT_SOURCE_3,1761,120646.60289239883
app_001_ORGANIZATION_TYPE,3801,54206.031301021576
app_001_EXT_SOURCE_1,1889,46848.77247285843
app_001_OCCUPATION_TYPE,756,17676.47696495056
app_002_DAYS_LAST_PHONE_CHANGE-DAYS_EMPLOYED,933,16715.146926403046
app_001_AMT_ANNUITY,1108,16292.5716547966
app_002_EXT_SOURCE_1-by-AMT_INCOME_TOTAL,1069,15793.231307029724
app_001_DAYS_BIRTH,882,13816.579588890076
app_002_AMT_ANNUITY-by-AMT_INCOME_TOTAL,935,12149.684409618378
app_001_AMT_CREDIT,814,11694.688711166382
app_001_AMT_GOODS_PRICE,693,10733.72681427002
app_001_CODE_GENDER,410,10662.775606155396
app_002_DAYS_ID_PUBLISH-DAYS_BIRTH,811,10459.53921365738
app_001_DAYS_ID_PUBLISH,849,10184.011752605438
app_002_DAYS_EMPLOYED-DAYS_BIRTH,853,10039.861664772034
bureau_501_ant_cre-debt_q25,376,9989.648092269897
app_001_OWN_CAR_AGE,603,9692.086107730865
bureau_506_ant_cre-debt_q25,333,9663.699068069458
app_002_AMT_INCOME_TOTAL-AMT_CREDIT,677,9294.891997814178
app_001_DAYS_EMPLOYED,660,9257.763219833374
app_001_NAME_EDUCATION_TYPE,190,9081.453562736511
app_002_DAYS_ID_PUBLISH-DAYS_EMPLOYED,750,8986.708843708038
app_002_DAYS_REGISTRATION-DAYS_EMPLOYED,746,8360.129315376282
app_001_DAYS_LAST_PHONE_CHANGE,672,8221.706195354462
ins_301_AMT_PAYMENT_sum,478,7928.940891742706
app_002_DAYS_LAST_PHONE_CHANGE-DAYS_BIRTH,604,7770.466781139374
app_002_AMT_CREDIT-by-AMT_INCOME_TOTAL,645,7614.262607097626
app_001_DAYS_REGISTRATION,603,6929.716570854187
bureau_506_ant_cre-debt_min,368,6926.713204860687
app_002_DAYS_REGISTRATION-DAYS_BIRTH,628,6911.56574678421
app_002_AMT_INCOME_TOTAL-AMT_ANNUITY,572,6487.938692569733
bureau_503_ant_cre-debt_q25,324,6354.302556991577
bureau_501_DAYS_CREDIT_q50,230,6272.08579492569
bureau_501_ant_cre-debt_min,399,6151.125110626221
app_001_REGION_POPULATION_RELATIVE,544,6118.774122714996
prev_101_amt_gds-by-cre_mean,421,6100.099935531616
ins_304_days_weighted_delay_tsw3_mean,289,5991.742538928986
app_002_DAYS_LAST_PHONE_CHANGE-DAYS_ID_PUBLISH,541,5937.653138160706
app_002_AMT_GOODS_PRICE-by-AMT_INCOME_TOTAL,535,5924.9563846588135
app_002_DAYS_ID_PUBLISH-DAYS_REGISTRATION,537,5842.121660232544
ins_302_days_weighted_delay_tsw3_min,324,5697.067900180817
prev_101_amt_gds-by-cre_q25,367,5662.793005943298
bureau_508_DAYS_CREDIT_ENDDATE_q75,330,5598.258673667908
app_002_AMT_INCOME_TOTAL-AMT_GOODS_PRICE,457,5523.569764614105
app_002_DAYS_LAST_PHONE_CHANGE-DAYS_REGISTRATION,508,5516.365863800049
bureau_501_ant_cre-by-debt-p-limit_min,227,5457.760576725006
ins_305_days_weighted_delay_tsw4_min,345,5404.267419338226
ins_304_days_weighted_delay_tsw3_std,359,5362.097511291504
ins_301_days_weighted_delay_sum,351,5289.535743236542
ins_301_DAYS_INSTALMENT_std,299,5271.7651262283325
bureau_503_ant_cre-debt_min,326,5249.662197589874
ins_301_days_weighted_delay_tsw3_sum,374,5228.333879470825
prev_101_HOUR_APPR_PROCESS_START_mean,431,5218.980667591095
ins_304_days_weighted_delay_tsw3_q25,279,5170.637439727783
bureau_501_DAYS_CREDIT_q75,227,5143.431515216827
ins_303_days_weighted_delay_tsw3_min,265,5084.070689678192
prev_101_amt_cre-by-app_q75,417,5065.859082698822
ins_304_DAYS_ENTRY_PAYMENT_q75,278,5049.163213729858
prev_101_DAYS_LAST_DUE_1ST_VERSION_without_365243_max,341,4854.624851703644
cre_401_CNT_DRAWINGS_ATM_CURRENT_mean,284,4847.346919536591
ins_301_AMT_INSTALMENT_sum,331,4783.556845664978
prev_101_amt_gds-by-cre_min,365,4719.753939628601
ins_301_days_delayed_payment_std,431,4718.368372917175
pos_201_MONTHS_BALANCE_std,306,4691.436031341553
ins_301_AMT_PAYMENT_min,405,4686.153509140015
prev_101_HOUR_APPR_PROCESS_START_std,415,4588.014033794403
ins_304_DAYS_INSTALMENT_q75,276,4572.682542324066
app_001_TOTALAREA_MODE,378,4566.065114974976
ins_301_DAYS_ENTRY_PAYMENT_std,293,4530.86038351059
prev_101_CNT_PAYMENT_std,355,4482.474542617798
ins_301_AMT_PAYMENT_q25,367,4450.891363620758
ins_301_days_weighted_delay_std,405,4357.3710169792175
prev_101_DAYS_LAST_DUE_1ST_VERSION_without_365243_q75,306,4347.539803981781
app_002_AMT_ANNUITY-by-CNT_CHILDREN,399,4345.766098022461
prev_101_amt_ann-by-app_std,385,4327.796852111816
bureau_503_ant_cre-debt_q50,275,4289.909404754639
bureau_501_DAYS_CREDIT_mean,216,4275.201471328735
prev_101_AMT_ANNUITY_q25,374,4263.873037815094
ins_304_DAYS_INSTALMENT_q50,211,4243.006240367889
prev_101_days_ldue1-fdue_std,299,4241.424725055695
prev_101_SELLERPLACE_AREA_std,382,4240.79177236557
prev_101_amt_gds-by-ann_std,378,4224.925851821899
cre_401_CNT_DRAWINGS_ATM_CURRENT_std,265,4220.1628704071045
prev_101_AMT_ANNUITY_min,357,4189.2193512916565
ins_301_AMT_PAYMENT_q50,358,4181.334994316101
prev_101_amt_cre-by-app_std,378,4163.474180221558
ins_301_days_weighted_delay_tsw3_std,380,4135.080550193787
